uid,title,acceptedDate,issuedDate,type,url,text,creatorName,publisherName,publisherId
057-83,Додаток до річного плану закупівель на 2021 рік (зміни від 06.09.2021),null,2024-10-01,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_na_2021_rik_zmini_vid_06092021_444617/,null,null,Департамент земельних ресурсів,26199097
057-84,Додаток до річного плану закупівель на 2021 рік (зміни від 25.08.2021),null,2025-03-03,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_na_2021_rik_zmini_vid_25082021_443438/,null,null,Департамент земельних ресурсів,26199097
057-85,Додаток до річного плану закупівель на 2021 рік (зміни від 03.08.2021),null,2024-10-01,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_zmini_vid_03082021/,null,null,Департамент земельних ресурсів,26199097
057-86,Додаток до річного плану закупівель на 2021 рік (зміни від 02.08.2021),null,2024-01-30,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_zmini_vid_02082021/,null,null,Департамент земельних ресурсів,26199097
057-87,Додаток до річного плану закупівель на 2021 рік (зміни від 20.07.2021),null,2024-11-01,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_zmini_vid_20072021/,null,null,Департамент земельних ресурсів,26199097
057-88,Додаток до річного плану закупівель на 2021 рік (зміни від 19.07.2021),null,2024-12-02,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_zmini_vid_19072021/,null,null,Департамент земельних ресурсів,26199097
057-89,Додаток до річного плану закупівель на 2021 рік (зміни від 15.07.2021),null,2025-01-01,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_zmini_vid_15072021/,null,null,Департамент земельних ресурсів,26199097
057-9,Річний план закупівель на 2024 рік (зі змінами від 28.06.2024),null,2025-01-09,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/richniy_plan_zakupivel_na_2024_rik_zi_zminami_vid_28062024_1012777/,null,null,Департамент земельних ресурсів,26199097
057-90,Додаток до річного плану закупівель на 2021 рік (зміни від 17.06.2021),null,2025-01-03,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_zmini_vid_17062021/,null,null,Департамент земельних ресурсів,26199097
057-91,Додаток до річного плану закупівель на 2021 рік (зміни від 07.07.2021),null,2025-02-03,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_zmini_vid_17062021/,null,null,Департамент земельних ресурсів,26199097
057-92,Додаток до річного плану закупівель на 2021 рік (зміни від 07.06.2021),null,2020-06-03,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_zmini_vid_07062021pdf/,null,null,Департамент земельних ресурсів,26199097
057-93,Додаток до річного плану закупівель на 2021 рік (зміни від 02.06.2021),null,2021-07-27,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_na_2021_rik_zmini_vid_02062021_439780/,null,null,Департамент земельних ресурсів,26199097
057-94,Додаток до річного плану (зміни від 28.05.2021),null,2022-07-02,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zmini_vid_28052021_439777/,null,null,Департамент земельних ресурсів,26199097
057-95,Додаток до річного плану зміни від 27.05.2021,null,2025-01-14,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zmini_vid_27052021pdf/,null,null,Департамент земельних ресурсів,26199097
057-96,Додаток до річного плану закупівель,null,2021-01-04,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_435077/,null,null,Департамент земельних ресурсів,26199097
057-97,Додаток до річного плану зміни від 23.02.2021,null,2022-07-04,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_vid_2302201/,null,null,Департамент земельних ресурсів,26199097
057-98,Додаток до річного плану зміни від 19.02.2021,null,2022-07-04,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zmini_vid_19022021_425176/,null,null,Департамент земельних ресурсів,26199097
057-99,Додаток до річного плану закупівель від 23.12.2020,null,2024-05-01,Річний план закупівель,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_zemelnykh_resursiv/richniy_plan/dodatok_do_richnogo_planu_zakupivel_vid_23122020_421110/,null,null,Департамент земельних ресурсів,26199097
058-1,Звіт про опрацювання запитів на інформацію,null,2024-01-08,Звіти щодо задоволення запитів на інформацію,null,null,Управління організаційно-аналітичного забезпечення,Департамент житлово-комунальної інфраструктури,33695540
058-2,Звіт про роботу зі зверненнями громадян,null,2024-04-08,Звіти з питань звернень громадян,null,null,Управління організаційно-аналітичного забезпечення,Департамент житлово-комунальної інфраструктури,33695540
058-3,Звіт про результати діяльності Департаменту житлово-комунальної інфраструктури,null,2024-07-02,Звіти про діяльність,null,null,Управління організаційно-аналітичного забезпечення,Департамент житлово-комунальної інфраструктури,33695540
058-4,"Дані про звернення громадян, що надійшли до Департаменту житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) в період з 01.01.2024 по 31.12.2024 року",2025-01-09,2024-08-05,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/27/%20%D1%82%D0%B0%D0%B1%D0%BB%D0%B8%D1%86%D1%96.pdf,058-4,null,Департамент житлово-комунальної інфраструктури,33695540
058-5,"Звіт про стан розгляду запитів на інформацію, що надійшли до Департаменту житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) відповідно до Закону України «Про доступ до публічної інформації» у 2024 році",2025-01-09,2025-01-05,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/27/%20%D0%BF%D1%80%D0%BE%20%D1%81%D1%82%D0%B0%D0%BD%20%D1%80%D0%BE%D0%B7%D0%B3%D0%BB%D1%8F%D0%B4%D1%83%20%D0%B7%D0%B0%D0%BF%D0%B8%D1%82%D1%96%D0%B2%20%D0%BD%D0%B0%20%D1%96%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D1%96%D1%8E%20%D1%83%202024%20%D1%80%D0%BE%D1%86%D1%96.pdf,058-5,null,Департамент житлово-комунальної інфраструктури,33695540
058-6,ЗВІТ про роботу зі зверненнями громадян у Департаменті житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) з 01.01.2024 по 31.12.2024 року,2025-01-09,2025-01-05,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/27/_%D0%B4%D0%BE%D0%B2%D1%96%D0%B4%D0%BA%D0%B0_%D0%B7%D0%B0_%202024_%D1%80%D1%96%D0%BA.doc,058-6,null,Департамент житлово-комунальної інфраструктури,33695540
058-7,ЗВІТ Департаменту житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2024 рік,2025-01-24,2025-02-03,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/27/vikonannya-byudzhetu2024-1.pdf,058-7,null,Департамент житлово-комунальної інфраструктури,33695540
059-1,Звіт про стан виконання плану заходів з реалізації Національної стратегії із створення безбар'єрного простору в Україні на період до 2030 року,null,2021-01-04,Звіти про діяльність,https://dsk.kyivcity.gov.ua/bezbariernist-departament-suspilnykh-komunikatsii/zvitnist,null,Управління інформаційної політики та комунікацій,Департамент суспільних комунікацій,25695762
059-10,Інформація про опрацювання запитів на інформацію у лютому 2025 року,null,2025-06-03,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_suspilnykh_komunikatsii/zviti_pro_opratsyuvannya_zapitiv_na_otrimannya_publichno_i,059-10,Відділ організаційно-аналітичного забезпечення та контролю,Департамент суспільних комунікацій,25695762
059-2,Звіт про опрацювання запитів на інформацію,null,2021-04-08,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/publichna_informatsiia_Tag_166122.html?number=&dt1=&dt2=&tag=0&cat=37#,null,Відділ організаційно-аналітичного забезпечення та контролю,Департамент суспільних комунікацій,25695762
059-3,Підсумки роботи зі зверненнями громадян,null,2021-10-01,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_suspilnykh_komunikatsii/zvernennia_hromadian_Tag_239569/,null,Відділ організаційно-аналітичного забезпечення та контролю,Департамент суспільних комунікацій,25695762
059-4,Звіт про опрацювання запитів на інформацію у жовтні 2024 року,null,2021-07-05,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_suspilnykh_komunikatsii/zviti_pro_opratsyuvannya_zapitiv_na_otrimannya_publichno_informatsi_285505/u_zhovtni_2024_roku/,059-4,Відділ організаційно-аналітичного забезпечення та контролю,Департамент суспільних комунікацій,25695762
059-5,Звіт про опрацювання запитів на інформацію у листопаді 2024 року,null,2022-01-10,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_suspilnykh_komunikatsii/zviti_pro_opratsyuvannya_zapitiv_na_otrimannya_publichno_informatsi_285505/u_listopadi_2024_roku/,059-5,Відділ організаційно-аналітичного забезпечення та контролю,Департамент суспільних комунікацій,25695762
059-6,Звіт про опрацювання запитів на інформацію у грудні 2024 року,null,2022-05-01,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_suspilnykh_komunikatsii/zviti_pro_opratsyuvannya_zapitiv_na_otrimannya_publichno_informatsi_285505/u_grudni_2024_roku/,059-6,Відділ організаційно-аналітичного забезпечення та контролю,Департамент суспільних комунікацій,25695762
059-7,Аналітична довідка про підсумки роботи із розгляду звернень громадян в Департаменті суспільних комунікацій виконавчого органу Київської міської ради (Київської міської державної адміністрації) за 2024 рік,null,2022-04-05,Звіти з питань звернень громадян,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_suspilnykh_komunikatsii/zvernennia_hromadian_Tag_239569/informatsiya_pro_pidsumki_roboti_zi_zvernennyami_gromadyan_za_2024_rik/,059-7,Відділ організаційно-аналітичного забезпечення та контролю,Департамент суспільних комунікацій,25695762
059-8,Звіт з питань безбар'єрності за ІV квартал 2024 року,null,2023-05-01,Звіти з питань безбар'єрності,https://media-stg.kyivcity.gov.ua/kyivcity/sites/21/uploaded-files/%20%D0%86V%20%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B0%D0%BB%202024%20%D1%80%D0%BE%D0%BA%D1%83.pdf,059-8,Управління інформаційної політики та комунікацій,Департамент суспільних комунікацій,25695762
059-9,Інформація про опрацювання запитів на інформацію у січні 2025 року,null,2025-02-03,Звіти щодо задоволення запитів на інформацію,https://kyivcity.gov.ua/kyiv_ta_miska_vlada/struktura_150/vikonavchiy_organ_kivsko_misko_radi_kivska_miska_derzhavna_administratsiya/departamenti_ta_upravlinnya/departament_suspilnykh_komunikatsii/zviti_pro_opratsyuvannya_zapitiv_na_otrimannya_publichno_i,059-9,Відділ організаційно-аналітичного забезпечення та контролю,Департамент суспільних комунікацій,25695762
060-1,Звіт про підсумки роботи зі зверненнями громадян,null,2020-06-03,Звіти з питань звернень громадян,https://dk-2023.kyivcity.gov.ua/done_img/f/%D0%97%D0%92%D0%86%D0%A2%20%D0%97%D0%90%202021%20%D0%A0%D0%86%D0%9A.docx,null,Відділ контрольно-аналітичної роботи,Департамент культури,02231933
060-2,Звіт про підсумки роботи зі зверненнями громадян,null,2021-07-27,Звіти з питань звернень громадян,https://dk-2023.kyivcity.gov.ua/news/3545.html,null,Відділ контрольно-аналітичної роботи,Департамент культури,02231933
060-3,Звіт про підсумки роботи зі зверненнями громадян,null,2022-07-02,Звіти з питань звернень громадян,https://dk-2023.kyivcity.gov.ua/news/3907.html,null,Відділ контрольно-аналітичної роботи,Департамент культури,02231933
060-4,Звіт про підсумки роботи зі зверненнями громадян,null,2025-01-14,Звіти з питань звернень громадян,https://dk-2023.kyivcity.gov.ua/news/4203.html,null,Відділ контрольно-аналітичної роботи,Департамент культури,02231933
060-5,"Дані про звернення громадян, що надійшли до Департаменту культури виконавчого органу Київської міської ради (Київської міської державної адміністрації) у 2024 році у порівнянні з 2023 роком",null,2021-01-04,Звіти з питань звернень громадян,https://dk.kyivcity.gov.ua/zvernennia-hromadian/zvit-za-2024-rik,060-5,Відділ контрольно-аналітичної роботи,Департамент культури,02231933
061-1,Звіт про роботу зі зверненнями громадян за 12 місяців 2020 рік,2021-01-04,2022-07-04,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2021/5/5/12.PDF,null,null,Департамент охорони здоров'я,02012906
061-10,Звіт про роботу зі зверненнями громадян за 6 місяців у 2022 році,2022-07-04,2022-07-04,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2022/8/4/Zviv_6_mis_2022.PDF,null,null,Департамент охорони здоров'я,02012906
061-11,Звіт про роботу зі зверненнями громадян за 9 міс 2023 року,2023-04-10,2024-05-01,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2023/12/5/zv_9_m.PDF,null,null,Департамент охорони здоров'я,02012906
061-12,"Інформація щодо опрацювання звернень громадян, що надійшли на «гарячу лінію» Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) та запитів на отримання інформації за 2023 рік",null,2024-01-08,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/content/robota-zi-zvernennyamy.html,null,null,Департамент охорони здоров'я,02012906
061-13,Звіт про роботу зі зверненнями громадян за 12 місяців 2023 року,2024-01-08,2024-04-08,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2024/2/7/zvit_2023.PDF,null,null,Департамент охорони здоров'я,02012906
061-14,Звіт про роботу зі зверненнями громадян за 3 місяці 2024 року,2024-04-08,2024-07-02,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2024/6/3/Zvit_2024.PDF,null,null,Департамент охорони здоров'я,02012906
061-15,Звіт про роботу зі зверненнями громадян за 6 місяців 2024 року,2024-07-02,2024-08-05,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2024/7/17/zvit_6_mic.PDF,null,null,Департамент охорони здоров'я,02012906
061-16,"Інформація щодо опрацювання звернень громадян, що надійшли на «гарячу лінію» Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) та запитів на отримання інформації за період з 01.01.2024 року по 31.07.2024 року",null,2025-01-05,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/content/robota-zi-zvernennyamy.html,null,null,Департамент охорони здоров'я,02012906
061-17,"Звіт щодо опрацювання звернень громадян, що надійшли на «гарячу лінію» Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) та запитів на отримання інформації за 2024 рік",2025-01-03,2025-01-05,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/28/uploaded-files/2024.doc,061-17,Управління з питань контрольно-аналітичної роботи та організаційного забезпечення,Департамент охорони здоров'я,02012906
061-18,Звіт про роботу зі зверненнями громадян за 12 місяців 2024 року,2025-01-03,2025-02-03,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/28/uploaded-files/Zvit_Grom_2024.pdf,061-18,Управління з питань контрольно-аналітичної роботи та організаційного забезпечення,Департамент охорони здоров'я,02012906
061-19,"Інформація щодо опрацювання звернень громадян, що надійшли на «гарячу лінію» Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) та запитів на отримання інформації за січень 2025 року",2025-02-03,2021-01-04,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/28/uploaded-files/Garyacha%20lInIya_zapiti_2025.doc,061-19,Управління з питань контрольно-аналітичної роботи та організаційного забезпечення,Департамент охорони здоров'я,02012898
061-2,"Інформація щодо опрацювання звернень громадян, що надійшли на «гарячу лінію» Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) та запитів на отримання інформації за 2020 рік",null,2025-06-03,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/content/robota-zi-zvernennyamy.html,null,null,Департамент охорони здоров'я,02012906
061-20,"Інформація щодо опрацювання звернень громадян, що надійшли на «гарячу лінію» Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) та запитів на отримання інформації за 2025 рік",null,2021-04-08,Звіти з питань звернень громадян,https://kmr.gov.ua/uk/file/372674/download?token=_Str0bSxV9b3gPmi-lyRPR-kt8nsqvBB41VPqohZds4,061-20,Управління з питань контрольно-аналітичної роботи та організаційного забезпечення,Департамент охорони здоров'я,02012906
061-3,Звіт про роботу зі зверненнями громадян у першому кварталі 2021 року,2021-04-08,2021-10-01,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2021/5/5/3.PDF,null,null,Департамент охорони здоров'я,02012906
061-4,Звіт про роботу зі зверненнями громадян за 9 місяців 2021 року,2021-10-01,2021-07-05,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2021/12/9/zvit_9_m_21.PDF,null,null,Департамент охорони здоров'я,02012906
061-5,Аналітична довідка про стан організації роботи зі зверненнями громадян в Департаменті охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) за період з 01.01.2021 по 30.06.2021,null,2022-01-10,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/content/robota-zi-zvernennyamy.html,null,null,Департамент охорони здоров'я,02012906
061-6,"Інформація щодо опрацювання звернень громадян, що надійшли на «гарячу лінію» Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) та запитів на отримання інформації за 2021 рік січень-грудень",null,2022-05-01,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/content/robota-zi-zvernennyamy.html,null,null,Департамент охорони здоров'я,02012906
061-7,Звіт про роботу зі зверненнями громадян за 12 місяців у 2021 році,2022-05-01,2022-04-05,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/files/2022/1/11/zvit_zverneny_grom_2021.PDF,null,null,Департамент охорони здоров'я,02012906
061-8,Аналітична довідка про стан організації роботи зі зверненнями громадян в Департаменті охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) за період з 01.01.2022 по 31.03.2022,null,2023-05-01,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/content/robota-zi-zvernennyamy.html,null,null,Департамент охорони здоров'я,02012906
061-9,"Інформація щодо опрацювання звернень громадян, що надійшли на «гарячу лінію» Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації) та запитів на отримання інформації за 2022 рік",null,2023-05-01,Звіти з питань звернень громадян,https://health.kyivcity.gov.ua/content/robota-zi-zvernennyamy.html,null,null,Департамент охорони здоров'я,02012906
062-1,Звіт про роботу Департаменту за 2023 рік,null,null,Звіти про діяльність,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fmedia-stg.kyivcity.gov.ua%2Fkyivcity%2Fsites%2F38%2F%25D0%2597%25D0%25B2%25D1%2596%25D1%2582%2520%25D0%25BF%25D1%2580%25D0%25BE%2520%25D1%2580%25D0%25BE%25D0%25B1%25D0%25BE%25D1%2582%25D1%2583%2520%25D0%2594%25D0%25B5%25D0%25BF%25D0%25B0%25D1%2580%25D1%2582%25D0%25B0%25D0%25BC%25D0%25B5%25D0%25BD%25D1%2582%25D1%2583%2520%25D0%25B7%25D0%25B0%25202023%2520%25D1%2580%25D1%2596%25D0%25BA.doc&wdOrigin=BROWSELINK,null,Фінансово-аналітичний Відділ,Департамент комунальної власності міста Києва,19020407
062-10,Аналітична довідка щодо організації роботи зі зверненнями громадян за 2024 рік,null,2025-01-16,Звіти з питань звернень громадян,https://media-stg.kyivcity.gov.ua/kyivcity/sites/38/uploaded-files/%20%D0%B4%D0%BE%D0%B2%D1%96%D0%B4%D0%BA%D0%B0%20%D0%B7%D0%B0%202024%20%D1%80%D1%96%D0%BA.docx,062-10,Відділ контрою та звернень контрольно-аналітичного управління,Департамент комунальної власності міста Києва,19020407
062-11,Звіти про опрацювання запитів на отримання публічної інформації за 2024,null,2025-01-16,Звіти щодо задоволення запитів на інформацію,https://media-stg.kyivcity.gov.ua/kyivcity/sites/38/uploaded-files/%20%D0%BF%D1%80%D0%BE%20%D0%BE%D0%BF%D1%80%D0%B0%D1%86%D1%8E%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%B7%D0%B0%D0%BF%D0%B8%D1%82%D1%96%D0%B2%20%D0%BD%D0%B0%20%D0%BE%D1%82%D1%80%D0%B8%D0%BC%D0%B0%D0%BD%D0%BD%D1%8F%20%D0%BF%D1%83%D0%B1%D0%BB%D1%96%D1%87%D0%BD%D0%BE%D1%97%20%D1%96%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D1%96%D1%97%20%D0%B7%D0%B0%202024.doc,062-11,Відділ з питань регламенту та аналітики контрольно-аналітичного управління,Департамент комунальної власності міста Києва,19020407
062-12,Звіт про роботу Департаменту комунальної власності м. Києва за 2024 рік,null,2024-01-16,Звіти про діяльність,https://media-stg.kyivcity.gov.ua/kyivcity/sites/38/uploaded-files/%20%D0%BF%D1%80%D0%BE%20%D1%80%D0%BE%D0%B1%D0%BE%D1%82%D1%83%20%D0%94%D0%B5%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BC%D0%B5%D0%BD%D1%82%D1%83%20%D0%B7%D0%B0%202024%20%D1%80%D1%96%D0%BA.doc,062-12,Відділ з питань регламенту та аналітики контрольно-аналітичного управління,Департамент комунальної власності міста Києва,19020407
062-2,Звіт про роботу Департаменту за 2022 рік,null,null,Звіти про діяльність,https://docs.google.com/viewer?embedded=true&url=https://kyivcity.gov.ua/img/item/general/9020.doc,null,Фінансово-аналітичний Відділ,Департамент комунальної власності міста Києва,19020407
062-3,Звіт про роботу Департаменту за 2021 рік,null,null,Звіти про діяльність,https://docs.google.com/viewer?embedded=true&url=https://kyivcity.gov.ua/img/item/general/9019.doc,null,Фінансово-аналітичний Відділ,Департамент комунальної власності міста Києва,19020407
062-4,Звіт про опрацювання запитів на отримання публічної інформації за 2020 рік Департамент комунальної власності м. Києва,null,null,Звіти щодо задоволення запитів на інформацію,https://dkvk.kyivcity.gov.ua/publichna-inforatsiia/zvity-pro-opratsiuvannia-zapytiv-na-publichnu-informatsiiu,null,Відділ з питань регламенту та аналітики,Департамент комунальної власності міста Києва,19020407
062-5,Звіт про опрацювання запитів на отримання публічної інформації за 2021 рік Департамент комунальної власності м. Києва,null,null,Звіти щодо задоволення запитів на інформацію,https://dkvk.kyivcity.gov.ua/publichna-inforatsiia/zvity-pro-opratsiuvannia-zapytiv-na-publichnu-informatsiiu,null,Відділ з питань регламенту та аналітики,Департамент комунальної власності міста Києва,19020407
062-6,Звіт про опрацювання запитів на отримання публічної інформації за 2022 рік Департамент комунальної власності м. Києва,null,null,Звіти щодо задоволення запитів на інформацію,https://dkvk.kyivcity.gov.ua/publichna-inforatsiia/zvity-pro-opratsiuvannia-zapytiv-na-publichnu-informatsiiu,null,Відділ з питань регламенту та аналітики,Департамент комунальної власності міста Києва,19020407
