uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
2024-324,Розпорядження,Про призначення піклування над неповнолітньою дитиною,2024-05-15,341,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-341pro-pryznachennia-pikluvannia-nad-nepovnolitnoiu-dytynoiu,null,null,null,null
2024-325,Розпорядження,Про призначення піклування над неповнолітньою дитиною,2024-05-15,342,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-342-pro-pryznachennia-pikluvannia-nad-nepovnolitnoiu-dytynoiu,null,null,null,null
2024-326,Розпорядження,Про призначення опіки над малолітньою дитиною,2024-05-15,343,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-343-pro-pryznachennia-opiky-nad-malolitnoiu-dytynoiu,null,null,null,null
2024-327,Розпорядження,Про призначення опіки над малолітньою дитиною,2024-05-15,344,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-344-pro-pryznachennia-opiky-nad-malolitnoiu-dytynoiu,null,null,null,null
2024-328,Розпорядження,Про призначення опіки над малолітньою дитиною,2024-05-15,345,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-345-pro-pryznachennia-opiky-nad-malolitnoiu-dytynoiu,null,null,null,null
2024-329,Розпорядження,Про визначення місця проживання малолітньої дитини,2024-05-15,347,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-347-pro-vyznachennia-mistsia-prozhyvannia-malolitnoi-dytyny,null,null,null,null
2024-330,Розпорядження,Про надання статусу малолітній дитині,2024-05-15,348,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-348-pro-nadannia-statusu-malolitnii-dytyni,null,null,null,null
2024-331,Розпорядження,Про затвердження положення про управління житлово-комунального господарства Дніпровської районної в місті Києві державної адміністрації,2024-05-15,349,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-349-pro-zatverdzhennia-polozhennia-pro-upravlinnia-zhytlovo-komunalnoho-hospodarstva-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii,null,null,null,null
2024-332,Розпорядження,Про затвердження протоколу результатів електронного аукціону № LLP001-UA-20240417-88888 та укладення договору оренди,2024-05-15,350,2024-05-15,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-15052024-350-pro-zatverdzhennia-protokolu-rezultativ-elektronnoho-auktsionu-llp001-ua-20240417-88888-ta-ukladennia-dohovoru-orendy,null,null,null,null
2024-333,Розпорядження,Про безоплатне прийняття від Національної поліції України до комунальної власності територіальної громади міста Києва квартири у будинку за № 14 на вул. Гроденській,2024-05-16,351,2024-05-16,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-16052024-351-pro-bezoplatne-pryiniattia-vid-natsionalnoi-politsii-ukrainy-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-kvartyry-u-budynku-za-14-na-vul-hrode,null,null,null,null
2024-334,Розпорядження,Про надання житлової площі та інші квартирні питання,2024-05-17,354,2024-05-17,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-17052024-354pro-nadannia-zhytlovoi-ploshchi-ta-inshi-kvartyrni-pytannia,null,null,null,null
2024-335,Розпорядження,Про розгляд заяв громадян та організацій Дніпровського району з питань квартирного обліку,2024-05-17,355,2024-05-17,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-17052024-355pro-rozghliad-zaiav-hromadian-ta-orhanizatsii-dniprovskoho-raionu-z-pytan-kvartyrnoho-obliku,null,null,null,null
2024-336,Розпорядження,"Про затвердження спільного рішення філії Дарницького вагоноремонтного заводу Акціонерного товариства Українська залізниця про надання житлових приміщень мешканцям колишнього гуртожитку на вул. Літинській, 1-Б",2024-05-17,356,2024-05-17,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-17052024-356-pro-zatverdzhennia-spilnoho-rishennia-filii-darnytskoho-vahonoremontnoho-zavodu-aktsionernoho-tovarystva-ukrainska-zaliznytsia-pro-nadannia-zhytlovykh-prymis,null,null,null,null
2024-337,Розпорядження,Про закріплення матеріальних цінностей,2024-05-21,357,2024-05-21,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-21052024-357-pro-zakriplennia-materialnykh-tsinnostei,null,null,null,null
2024-338,Розпорядження,Про передачу матеріальних активів,2024-05-21,358,2024-05-21,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-21052024-358-pro-peredachu-materialnykh-aktyviv,null,null,null,null
2024-339,Розпорядження,Про Внесення змін до істотних умов договору оренди нерухомого майна комунальної власності територіальної громади міста Києва,2024-05-21,359,2024-05-21,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-21052024-359-pro-vnesennia-zmin-do-istotnykh-umov-dohovoru-orendy-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva,null,null,null,null
2024-340,Розпорядження,"Про надання дозволу на вчинення правочинів щодо майна, право власності або право користування яким мають діти",2024-05-21,360,2024-05-21,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-21052024-360-pro-nadannia-dozvolu-na-vchynennia-pravochyniv-shchodo-maina-pravo-vlasnosti-abo-pravo-korystuvannia-iakym-maiut-dity,null,null,null,null
2024-341,Розпорядження,Про надання житлової площі та інші квартирні питання,2024-05-22,361,2024-05-22,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-22052024-361-pro-nadannia-zhytlovoi-ploshchi-ta-inshi-kvartyrni-pytannia,null,null,null,null
2024-342,Розпорядження,Про Внесення змін до розпорядження Дніпровської районної в місті Києві державної адміністрації від 17 травня 2024 року № 354 Про надання житлової площі та інші квартирні питання,2024-05-23,362,2024-05-23,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-23052024-362-pro-vnesennia-zmin-do-rozporiadzhennia-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-vid-17-travnia-2024-roku-354-pro-nadannia-zhytlovoi-plos,null,null,null,null
2024-343,Розпорядження,"Про затвердження інформаційної та технологічної карток адміністративної послуги, що надається управлінням житлово-комунального господарства Дніпровської районної в місті Києві державної адміністрації",2024-05-23,363,2024-05-23,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-23052024-363-pro-zatverdzhennia-informatsiinoi-ta-tekhnolohichnoi-kartok-administratyvnoi-posluhy-shcho-nadaietsia-upravlinniam-zhytlovo-komunalnoho-hospodarstva-dniprovs,null,null,null,null
2024-344,Розпорядження,Про Внесення змін до Статуту комунального некомерційного підприємства Центр первинної медико-санітарної допомог № 1 Дніпровського району м. Києва,2024-05-23,364,2024-05-23,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-23052024-364-pro-vnesennia-zmin-do-statutu-komunalnoho-nekomertsiinoho-pidpryiemstva-tsentr-pervynnoi-medyko-sanitarnoi-dopomoh-1-dniprovskoho-raionu-m-kyieva,null,null,null,null
2024-345,Розпорядження,"Про створення комісії для визначення непридатності матеріальних цінностей та їх списання, прийняття-передачі майна, індексації необоротних активів",2024-05-23,365,2024-05-23,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-23052024-365-pro-stvorennia-komisii-dlia-vyznachennia-neprydatnosti-materialnykh-tsinnostei-ta-ikh-spysannia-pryiniattia-peredachi-maina-indeksatsii-neoborotnykh-aktyviv,null,null,null,null
2024-346,Розпорядження,"Про утворення комісії для розгляду питань надання військовозобов'язаним відстрочки від призову на війкову службу під час мобілізації, на особливий період",2024-05-23,366,2024-05-23,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-23052024-366-pro-utvorennia-komisii-dlia-rozghliadu-pytan-nadannia-viiskovozoboviazanym-vidstrochky-vid-pryzovu-na-viikovu-sluzhbu-pid-chas-mobilizatsii-na-osoblyvyi-peri,null,null,null,null
2024-347,Розпорядження,Про визначення уповноважених осіб вносити інформацію про присвоєння адрес до ЄДЕССБ,2024-05-24,367,2024-05-24,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-24052024-367-pro-vyznachennia-upovnovazhenykh-osib-vnosyty-informatsiiu-pro-prysvoiennia-adres-do-iedessb,null,null,null,null
2024-348,Розпорядження,"Про затвердження адресного переліку обєднань співвласників багатоквартирних будинків, житлових кооперативів, управителів багатоквартирних будинків, яким здійснюється часткове відшкодування вартості придбаних незалежних джерел електричної енергії",2024-05-24,368,2024-05-24,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-24052024-368pro-zatverdzhennia-adresnoho-pereliku-obiednan-spivvlasnykiv-bahatokvartyrnykh-budynkiv-zhytlovykh-kooperatyviv-upravyteliv-bahatokvartyrnykh-budynkiv-iakym-z,null,null,null,null
2024-349,Розпорядження,"Про облік громадян, що потребують житла для тимчасового проживання",2024-05-24,369,2024-05-24,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-24052024-369-pro-oblik-hromadian-shcho-potrebuiut-zhytla-dlia-tymchasovoho-prozhyvannia,null,null,null,null
2024-350,Розпорядження,"Про затвердження рішень комісії Дніпровської районної в місті Києві державної адміністрації з розгляду заяв про призначення грошової компенсації за належні для отримання жилі приміщення передбачених постановами Кабінету Міністрів України від 19.10.2016 № 719, від 28.03.2018 № 214, від 18.04.2018 № 280",2024-05-24,370,2024-05-24,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-24052024-370-pro-zatverdzhennia-rishen-komisii-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-rozghliadu-zaiav-pro-pryznachennia-hroshovoi-kompensatsii-z,null,null,null,null
2024-351,Розпорядження,Про підготовку господарства Дніпровського район м. Києва до осінньо-зимового періоду 2024/2025 років,2024-05-27,372,2024-05-27,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-27052024-372-pro-pidhotovku-hospodarstva-dniprovskoho-raion-m-kyieva-do-osinno-zymovoho-periodu-20242025-rokiv,null,null,null,null
2024-352,Розпорядження,Про Внесення змін у додаток 2 до розпорядження Дніпровської районної в місті Києві державної адміністрації від 04.02.2011 № 49 Про Колегію Дніпровської районної в місті Києві державної адміністрації,2024-05-27,373,2024-05-27,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-27052024-373-pro-vnesennia-zmin-u-dodatok-2-do-rozporiadzhennia-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-vid-04022011-49-pro-kolehiiu-dniprovskoi-rai,null,null,null,null
2024-353,Розпорядження,Про створення комісії із встановлення факту здійснення особою догляду (постійного догляду) Дніпровської районної в місті Києві державної адміністрації,2024-05-28,374,2024-05-28,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid28052024-374-pro-stvorennia-komisii-iz-vstanovlennia-faktu-zdiisnennia-osoboiu-dohliadu-postiinoho-dohliadu-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii,null,null,null,null
2024-354,Розпорядження,"Про зміну площі договору оренди нерухомого майна, що належить до комунальної власності територіальної громади міста Києва",2024-05-28,376,2024-05-28,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-28052024-376-pro-zminu-ploshchi-dohovoru-orendy-nerukhomoho-maina-shcho-nalezhyt-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva,null,null,null,null
2024-355,Розпорядження,"Про облік громадян, що потребують житла для тимчасового проживання",2024-05-29,377,2024-05-29,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-29052024-377-pro-oblik-hromadian-shcho-potrebuiut-zhytla-dlia-tymchasovoho-prozhyvannia,null,null,null,null
2024-356,Розпорядження,Про надання статусу неповнолітній дитині,2024-05-29,378,2024-05-29,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-29052024-378-pro-nadannia-statusu-nepovnolitnii-dytyni,null,null,null,null
2024-357,Розпорядження,Про надання статусу малолітній дитині,2024-05-29,379,2024-05-29,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-29052024-379-pro-nadannia-statusu-malolitnii-dytyni,null,null,null,null
2024-358,Розпорядження,Про втрату статусу та припинення опіки над малолітньою дитиною,2024-05-29,380,2024-05-29,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-29052024-380-pro-vtratu-statusu-ta-prypynennia-opiky-nad-malolitnoiu-dytynoiu,null,null,null,null
2024-359,Розпорядження,"Про Внесення змін до істотних умов договору оренди нерухомого майна, що належить до комунальної власності територіальної громади міста Києва",2024-05-29,381,2024-05-29,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-29052024-381-pro-vnesennia-zmin-do-istotnykh-umov-dohovoru-orendy-nerukhomoho-maina-shcho-nalezhyt-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva,null,null,null,null
2024-360,Розпорядження,Про закріплення матеріальних цінностей за комунальним некомерційним підприємством Консультативно-діагностичний центр Дніпровського району м. Києва,2024-05-29,382,2024-05-29,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-290524-382-pro-zakriplennia-materialnykh-tsinnostei-za-komunalnym-nekomertsiinym-pidpryiemstvom-konsultatyvno-diahnostychnyi-tsentr-dniprovskoho-raionu-m-kyieva,null,null,null,null
2024-361,Розпорядження,Про Внесення змін до складу робочої комісії з питань приймання відомчого житлового фонду до комунальної власності територіальної громади міста Києва,2024-05-30,384,2024-05-30,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-30052024-384-pro-vnesennia-zmin-do-skladu-robochoi-komisii-z-pytan-pryimannia-vidomchoho-zhytlovoho-fondu-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva,null,null,null,null
2024-362,Розпорядження,"Про надання дозволу на вчинення правочинів щодо майна, право власності або право користування яким мають діти",2024-05-31,385,2024-05-31,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-31052024-385-pro-nadannia-dozvolu-na-vchynennia-pravochyniv-shchodo-maina-pravo-vlasnosti-abo-pravo-korystuvannia-iakym-maiut-dity,null,null,null,null
2024-363,Розпорядження,Про безоплатне прийняття від Національної поліції України до комунальної власності територіальної громади міста Києва квартири у будинку за № 14 на вулиці Гроденській,2024-06-04,386,2024-06-04,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-31062024-386-pro-bezoplatne-pryiniattia-vid-natsionalnoi-politsii-ukrainy-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-kvartyry-u-budynku-za-14-na-vul-hrode,null,null,null,null
2024-364,Розпорядження,Про безоплатне прийняття від Національної поліції України до комунальної власності територіальної громади міста Києва квартири у будинку за № 14 на вулиці Гроденській,2024-06-04,387,2024-06-04,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-04062024-387-pro-bezoplatne-pryiniattia-vid-natsionalnoi-politsii-ukrainy-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-kvartyry-u-budynku-za-14-na-vul-hrode,null,null,null,null
2024-365,Розпорядження,Про безоплатне прийняття від Національної поліції України до комунальної власності територіальної громади міста Києва квартири у будинку за № 14 на вулиці Гроденській,2024-06-04,388,2024-06-04,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-04062024-388-pro-bezoplatne-pryiniattia-vid-natsionalnoi-politsii-ukrainy-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-kvartyry-u-budynku-za-14-na-vul-hrode,null,null,null,null
2024-366,Розпорядження,Про безоплатне прийняття від Національної поліції України до комунальної власності територіальної громади міста Києва квартири у будинку за № 14 на вулиці Гроденській,2024-06-04,389,2024-06-04,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-04062024-386-pro-bezoplatne-pryiniattia-vid-natsionalnoi-politsii-ukrainy-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-kvartyry-u-budynku-za-14-na-vul-hrode,null,null,null,null
2024-367,Розпорядження,Про припинення проходження альтернативної (невійськової) служби,2024-06-05,391,2024-06-05,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-05062024-391-pro-prypynennia-prokhodzhennia-alternatyvnoi-neviiskovoi-sluzhby,null,null,null,null
2024-368,Розпорядження,Про надання житлової площі та інші квартирні питання,2024-06-07,392,2024-06-07,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-07062024-392-pro-nadannia-zhytlovoi-ploshchi-ta-inshi-kvartyrni-pytannia,null,null,null,null
2024-369,Розпорядження,"Про затвердження рішень комісії Дніпровської районної в місті Києві державної адміністрації з розгляду заяв про призначення грошової компенсації за належні для отримання жилі приміщення передбачених постановами Кабінету Міністрів України від 19.10.2016 № 719, від 28.03.2018 № 214, від 18.04.2018 № 280.",2024-06-07,394,2024-06-07,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-07062024-394-pro-zatverdzhennia-rishen-komisii-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-z-rozghliadu-zaiav-pro-pryznachennia-hroshovoi-kompensatsii-z,null,null,null,null
2024-370,Розпорядження,Про надання статусу неповнолітній дитині.,2024-06-07,395,2024-06-07,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-07062024-395-pro-nadannia-statusu-nepovnolitnii-dytyni,null,null,null,null
2024-371,Розпорядження,"Про облік громадян, що потребують житла для тимчасового проживання.",2024-06-10,396,2024-06-10,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-10062024-396-pro-oblik-hromadian-shcho-potrebuiut-zhytla-dlia-tymchasovoho-prozhyvannia,null,null,null,null
2024-372,Розпорядження,Про Внесення змін до розпорядження Дніпровської районної в місті Києві державної адміністрації від 27 березня 2023 року № 184 Про надання житлової площі та інші квартирні питання,2024-06-11,397,2024-06-11,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-11062024-397-pro-vnesennia-zmin-do-rozporiadzhennia-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-vid-27-bereznia-2023-roku-184-pro-nadannia-zhytlovoi-plo,null,null,null,null
2024-373,Розпорядження,"Про облік громадян, що потребують житла для тимчасового проживання",2024-06-12,398,2024-06-12,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-12062024-pro-oblik-hromadian-shcho-potrebuiut-zhytla-dlia-tymchasovoho-prozhyvannia,null,null,null,null
2024-374,Розпорядження,Про Внесення змін у додаток до розпорядження Дніпровської районної в місті Києві державної адміністрації від 26.04.2024 № 304,2024-06-13,400,2024-06-13,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-13062024-400-pro-vnesennia-zmin-u-dodatok-do-rozporiadzhennia-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-vid-26042024-304,null,null,null,null
2024-375,Розпорядження,Про призначення опіки над малолітньою дитиною,2024-06-13,401,2024-06-13,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-13062024-401-pro-pryznachennia-opiky-nad-malolitnoiu-dytynoiu,null,null,null,null
2024-376,Розпорядження,Про затвердження тарифу та соціальну послугу транспортні послуги яка надається Територіальним центром соціального обслуговування Дніпровського район м. Києва,2024-06-13,399,2024-06-13,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-13062024-399-pro-zatverdzhennia-taryfu-ta-sotsialnu-posluhu-transportni-posluhy-iaka-nadaietsia-terytorialnym-tsentrom-sotsialnoho-obsluhovuvannia-dniprovskoho-raion-m-ky,106/1198,2024-06-19,Центральне міжрегіональне управління Міністерства юстиції,43315602
2024-377,Розпорядження,Про Внесення змін до розпорядження Дніпровської районної в місті Києві державної адміністрації від 05 червня 2023 № 378,2024-06-14,402,2024-06-14,null,Внесення змін,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-14062024-402-pro-vnesennia-zmin-do-rozporiadzhennia-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-vid-05chervnia-2023-378,null,null,null,null
2024-378,Розпорядження,"Про затвердження акта приймання-передачі квартири № 138 на вулиці Гроденській, 14 до комунальної власності територіальної громади міста Києва та до сфери управління Дніпровської районної в місті Києві державної адміністрації",2024-06-18,420,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-18062024-420-pro-zatverdzhennia-akta-pryimannia-peredachi-kvartyry-138-na-vul-hrodenskii-14-do-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-ta-do-sfery-upravli,null,null,null,null
2024-379,Розпорядження,Про призначення опіки над малолітньою дитиною,2024-06-18,419,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-18062024-419-pro-pryznachennia-opiky-nad-malolitnoiu-dytynoiu,null,null,null,null
2024-380,Розпорядження,"Про Внесення змін до розпорядження виконуючого обов'язків першого заступника голови Дніпровської районної в місті Києві державної адміністрації від 15 травня 2024 року № 333 Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2024-06-18,418,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-18062024-418-pro-vnesennia-zmin-do-rozporiadzhennia-vykonuiuchoho-oboviazkiv-pershoho-zastupnyka-holovy-dniprovskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-vid-,null,null,null,null
2024-381,Розпорядження,Про призначення піклування над неповнолітньою дитиною та її житлом і майном,2024-06-18,417,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,null,null,null,null,null
2024-382,Розпорядження,Про призначення піклування над неповнолітньою дитиною та її житлом і майном,2024-06-18,416,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-18062024-416-pro-pryznachennia-pikluvannia-nad-nepovnolitnoiu-dytynoiu-ta-ii-zhytlom-i-mainom,null,null,null,null
2024-383,Розпорядження,Про призначення піклування над неповнолітньою дитиною та її житлом і майном,2024-06-18,415,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-18062024-415-pro-pryznachennia-pikluvannia-nad-nepovnolitnoiu-dytynoiu-ta-ii-zhytlom-i-mainom,null,null,null,null
2024-384,Розпорядження,Про припинення та призначення опіки над малолітньою дитиною,2024-06-18,414,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,null,null,null,null,null
2024-385,Розпорядження,Про призначення опіки над малолітньою дитиною,2024-06-18,413,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-18062024-413-pro-pryznachennia-opiky-nad-malolitnoiu-dytynoiu,null,null,null,null
2024-386,Розпорядження,Про призначення опіки над малолітньою дитиною,2024-06-18,412,2024-06-18,null,Внесення змін,Дніпровська районна в місті Києві державна адміністрація,37203257,null,null,null,null,null,null
2024-387,Розпорядження,Про призначення опіки над малолітньою дитиною,2024-06-18,411,2024-06-18,null,Чинний,Дніпровська районна в місті Києві державна адміністрація,37203257,null,https://dnipr.kyivcity.gov.ua/acts/rozporiadzhennia-vid-18062024-411-pro-pryznachennia-opiky-nad-malolitnoiu-dytynoiu,null,null,null,null
