uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
2024-840,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 14.02.2024 №99 «Про затвердження паспортів бюджетних програм на 2024 рік»,2024-09-26,840,2024-09-26,2024-09-26,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/66f/e2a/6b3/66fe2a6b36d8d897794849.pdf,null,null,null,null
2024-841,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 27.01.2023 № 45 «Про створення комісії для прийняття рішення про страхові виплати»,2024-09-27,841,2024-09-27,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/66f/a8a/4d6/66fa8a4d68a01644857628.pdf,null,null,null,null
2024-842,Розпорядження РДА,"Про проведення інвентаризації у 2024 році основних засобів, нематеріальних активів, запасів та зобов'язань Подільської районної в місті Києві державної адміністрації",2024-09-27,842,2024-09-27,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/66f/a8b/033/66fa8b033bfb7430386445.pdf,null,null,null,null
2024-843,Розпорядження РДА,"Про надання статусу дитини, позбавленої батьківського піклування малолітній XXXXXXXX, XXXXXXXX р.н.",2024-09-27,843,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-844,Розпорядження РДА,"Про надання дозволу на укладання договору дарування 1/2 частини квартири на ім'я XXXXXXXX, XXXXXXXX р.н.",2024-09-27,844,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-845,Розпорядження РДА,"Про надання дозволу на реєстрацію права власності на 1/4 частини квартири відповідно до умов Договору купівлі-продажу майнових прав, на ім'я неповнолітньої XXXXXXXX, XXXXXXXX р.н.",2024-09-27,845,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-846,Розпорядження РДА,"Про надання дозволу на реєстрацію права власності на 1/4 частини квартири відповідно до умов Договору купівлі-продажу майнових прав, на ім'я неповнолітнього XXXXXXXX, XXXXXXXX р.н.",2024-09-27,846,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-847,Розпорядження РДА,"Про надання дозволу на укладання договору купівлі-продажу автомобіля, співвласником якого є неповнолітній XXXXXXXX, XXXXXXXX р.н.",2024-09-27,847,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-848,Розпорядження РДА,"Про надання дозволу на укладання договору дарування 1/4 частини квартири на ім'я малолітньої XXXXXXXX, XXXXXXXX р.н.",2024-09-27,848,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-849,Розпорядження РДА,"Про надання дозволу на укладання договору купівлі-продажу 1/8 частини квартири на ім'я XXXXXXXX, XXXXXXXX р.н.",2024-09-27,849,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-850,Розпорядження РДА,"Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2024-09-27,850,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-851,Розпорядження РДА,"Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2024-09-27,851,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-852,Розпорядження РДА,"Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2024-09-27,852,null,2024-09-27,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-853,Розпорядження РДА,"Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2024-09-30,853,null,2024-09-30,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-854,Розпорядження РДА,Про внесення змін до договорів найму жилих приміщень,2024-09-30,854,null,2024-09-30,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-855,Розпорядження РДА,Про затвердження протоколу про результати електронного аукціону № LLE001-UA-20240823-97902 та укладення договору оренди,2024-09-30,855,2024-09-30,2024-09-30,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/66f/bf5/a0b/66fbf5a0bea8a531648295.pdf,null,null,null,null
2024-856,Розпорядження РДА,Про затвердження Статуту Закладу дошкільної освіти (ясла - садок) комбінованого типу № 163 Подільського району міста Києва,2024-09-30,856,null,2024-09-30,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-857,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-01,857,null,2024-10-01,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-858,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-01,858,null,2024-10-01,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-859,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-01,859,null,2024-10-01,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-860,Розпорядження РДА,Про включення житлової площі до числа службових жилих приміщень Національної академії наук України,2024-10-01,860,null,2024-10-01,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-861,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-01,861,null,2024-10-01,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-862,Розпорядження РДА,Про розгляд заяв громадян з житлових питань,2024-10-01,862,null,2024-10-01,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-863,Розпорядження РДА,Про визначення відповідальної особи за організацію використання кваліфікованих електронних довірчих послуг,2024-10-03,863,null,2024-10-03,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-864,Розпорядження РДА,Про передачу опорних пунктів (військових інженерно-технічних і фортифікаційних споруд) в адміністративних межах Подільського району міста Києва у тимчасове користування,2024-10-04,864,null,2024-10-04,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-865,Розпорядження РДА,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири) внаслідок надзвичайної ситуації воєнного характеру, спричиненої збройною агресією російської федерації проти України 02.01.2024",2024-10-07,865,null,2024-10-07,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-866,Розпорядження РДА,"Про затвердження протоколу засідання місцевої Комісії з формування пропозицій щодо потреби в субвенції з державного бюджету місцевим бюджетам на проєктні, будівельно-ремонтні роботи, придбання житла та приміщень для розвитку сімейних та інших форм виховання, наближених до сімейних, підтримку малих групових будинків та забезпечення житлом дітей-сиріт, дітей, позбавлених батьківського піклування, осіб з їх числа при Подільській районній в місті Києві державній адміністрації від 03.10.2024 № 8",2024-10-07,866,null,2024-10-07,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-867,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 14.02.2024 №99 «Про затвердження паспортів бюджетних програм на 2024 рік»,2024-10-09,867,2024-10-09,2024-10-09,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/670/7af/6c8/6707af6c8d078631509374.pdf,null,null,null,null
2024-868,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 13 лютого 2024 року № 97,2024-10-09,868,2024-10-09,2024-10-09,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/670/912/46d/67091246d3067146023424.pdf,null,null,null,null
2024-869,Розпорядження РДА,Про передачу в оренду нежитлових приміщень комунальної власності територіальної громади міста Києва без проведення аукціону,2024-10-09,869,2024-10-09,2024-10-09,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/670/7b0/1f3/6707b01f3bac5130884310.pdf,null,null,null,null
2024-870,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 16.02.2021 № 85,2024-10-10,870,2024-10-10,2024-10-10,Втратив чинність,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/670/913/1aa/6709131aa150d108685186.pdf,null,null,null,null
2024-871,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 21.09.2023 №752 «Про утворення Координаційного центру підтримки цивільного населення при Подільській районній в місті Києві державній адміністрації»,2024-10-10,871,null,2024-10-10,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-872,Розпорядження РДА,Про заохочення відзнаками Подільської районної в місті Києві державної адміністрації,2024-10-11,872,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-873,Розпорядження РДА,Про включення житлової площі до числа службових жилих приміщень Служби зовнішньої розвідки України,2024-10-11,873,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-874,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,874,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-875,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,875,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-876,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,876,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-877,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,877,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-878,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,878,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-879,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,879,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-880,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,880,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-881,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,881,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-882,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,882,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-883,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,883,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-884,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,884,null,2024-10-11,Втратив чинність,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-885,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,885,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-886,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,886,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-887,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-11,887,null,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-888,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 04 липня 2016 року № 410 «Про організацію шефської роботи з військовими частинами Збройних Сил України»,2024-10-11,888,2024-10-11,2024-10-11,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/670/e03/611/670e0361105d4168565157.pdf,null,null,null,null
2024-889,Розпорядження РДА,Про організацію у Подільському районі міста Києва соціального патрулювання в зимовий період 2024-2025 років,2024-10-14,889,2024-10-14,2024-10-14,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/670/e10/7b9/670e107b91411247733096.pdf,null,null,null,null
2024-890,Розпорядження РДА,"Про затвердження рішення комісії щодо розгляду заяв членів сімей осіб, які загинули (пропали безвісті), померли, та осіб з інвалідністю, внутрішньо переміщених осіб, які захищали незалежність, суверенітет та територіальну цілісність України про призначення грошової компенсації за належні для отримання жилі приміщення при Подільській районній в місті Києві державній адміністрації",2024-10-15,890,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-891,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, неповнолітній XXXXXXXX, XXXXXXXX р.н.",2024-10-15,891,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-892,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, малолітній XXXXXXXX, XXXXXXXX р.н.",2024-10-15,892,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-893,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, малолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,893,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-894,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, малолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,894,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-895,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, малолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,895,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-896,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, малолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,896,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-897,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, неповнолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,897,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-898,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, повнолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,898,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-899,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, малолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,899,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-900,Розпорядження РДА,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, повнолітній XXXXXXXX, XXXXXXXX р.н.",2024-10-15,900,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-901,Розпорядження РДА,"Про відмову у наданні статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, неповнолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,901,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-902,Розпорядження РДА,"Про відмову у наданні статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів, неповнолітньому XXXXXXXX, XXXXXXXX р.н.",2024-10-15,902,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-903,Розпорядження РДА,"Про призначення піклувальника дитині-сироті неповнолітній XXXXXXXX, XXXXXXXX р.н.",2024-10-15,903,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-904,Розпорядження РДА,"Про надання дозволу на укладання договору дарування 1/2 частини квартири на ім'я неповнолітнього XXXXXXXX, XXXXXXXX р.н.",2024-10-15,904,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-905,Розпорядження РДА,"Про надання дозволу на укладання договору про припинення права на аліменти для малолітньої XXXXXXXX, XXXXXXXX р.н., у зв'язку з набуттям нею права власності на 1/4 частину нерухомого майна",2024-10-15,905,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-906,Розпорядження РДА,"Про надання дозволу на укладання договору дарування квартири на ім'я XXXXXXXX, XXXXXXXX р.н.",2024-10-15,906,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-907,Розпорядження РДА,"Про визначення місця проживання малолітнього XXXXXXXX, XXXXXXXX р.н. та малолітньої XXXXXXXX, XXXXXXXX р.н.",2024-10-15,907,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-908,Розпорядження РДА,Про створення комісії з питань виявлення безхазяйного нерухомого майна на території Подільського району міста Києва,2024-10-15,908,2024-10-15,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/485/b4b/672485b4b450d459988664.pdf,null,null,null,null
2024-909,Розпорядження РДА,Про затвердження Положення про відділ адміністративно-господарського забезпечення апарату Подільської районної в місті Києві державної адміністрації,2024-10-15,909,2024-10-15,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/487/c64/672487c6451af595234292.pdf,null,null,null,null
2024-910,Розпорядження РДА,Про затвердження фінансового плану на 2025 рік комунального некомерційного підприємства «Центр первинної медико-санітарної допомоги №1» Подільського району м. Києва,2024-10-15,910,2024-10-15,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/488/2a1/6724882a1bff9467469966.pdf,null,null,null,null
2024-911,Розпорядження РДА,Про затвердження фінансового плану на 2025 рік комунального некомерційного підприємства «Центр первинної медико-санітарної допомоги №2» Подільського району м. Києва,2024-10-15,911,2024-10-15,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/488/96c/67248896c2fd2722070972.pdf,null,null,null,null
2024-912,Розпорядження РДА,Про розгляд заяв громадян з житлових питань,2024-10-15,912,null,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-913,Розпорядження РДА,Про проведення позапланового внутрішнього аудиту комунального підприємства «Поділ-благоустрій»,2024-10-15,913,2024-10-15,2024-10-15,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/48c/c9d/67248cc9df708242016515.pdf,null,null,null,null
2024-914,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 20.12.2019 № 1134,2024-10-17,914,2024-10-17,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/48d/864/67248d86410fe407025298.pdf,null,null,null,null
2024-915,Розпорядження РДА,"Про визначення результатів виконання завдань державними службовцями - керівниками структурних підрозділів, що мають статус юридичної особи та керівником апарату Подільської районної в місті Києві державної адміністрації у 2024 році",2024-10-17,915,2024-10-17,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/48d/fd6/67248dfd6e69c332820402.pdf,null,null,null,null
2024-916,Розпорядження РДА,"Про внесення змін у додаток до розпорядження Подільської районної в місті Києві державної адміністрації від 29.01.2015 № 50 «Про передачу на баланс та закріплення на праві господарського відання за комунальним підприємством «Керуюча компанія з обслуговування житлового фонду Подільського району м. Києва» житлового та нежитлового фонду, що належить до комунальної власності територіальної громади міста Києва, та приватизованого житлового фонду з метою подальшого обслуговування»",2024-10-17,916,2024-10-17,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/48e/583/67248e583d0d0072167616.pdf,null,null,null,null
2024-917,Розпорядження РДА,Про заохочення відзнаками Подільської районної в місті Києві державної адміністрації,2024-10-17,917,null,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-918,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-17,918,null,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-919,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-17,919,null,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-920,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-17,920,null,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-921,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-17,921,null,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-922,Розпорядження РДА,Про затвердження рішення командира військової частини А0515 про надання службового житлового приміщення,2024-10-17,922,null,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-923,Розпорядження РДА,"Про взяття на облік громадян, що потребують надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2024-10-17,923,null,2024-10-17,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-924,Розпорядження РДА,"Про надання дозволу на укладання договору купівлі-продажу 1/3 частини земельної ділянки та 1/3 частини житлового будинку на ім'я малолітнього XXXXXXXX, XXXXXXXX р.н.",2024-10-18,924,null,2024-10-18,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-925,Розпорядження РДА,"Про надання дозволу на укладання договору купівлі-продажу 1/3 частини земельної ділянки та 1/3 частини житлового будинку на ім'я малолітнього XXXXXXXX, XXXXXXXX р.н.",2024-10-18,925,null,2024-10-18,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-926,Розпорядження РДА,"Про надання житлового приміщення для тимчасового проживання з фонду житла, призначеного для тимчасового проживання внутрішньо переміщених осіб",2024-10-18,926,null,2024-10-18,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,null,null,null,null,null
2024-927,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 25.09.2024 № 834 «Про безоплатне прийняття до комунальної власності та до сфери управління Подільської районної в місті Києві державної адміністрації квартири від Головного управління Національної поліції у м. Києві»,2024-10-21,927,2024-10-21,2024-10-21,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/48f/1b6/67248f1b6601e305877550.pdf,null,null,null,null
2024-928,Розпорядження РДА,Про внесення змін до розпорядження Подільської районної в місті Києві державної адміністрації від 21.05.2019 № 425 «Про передачу в оренду без проведення конкурсу нежитлових приміщень комунальної власності територіальної громади міста Києва»,2024-10-21,928,2024-10-21,2024-10-21,Чинний,Подільська районна в місті Києві державна адміністрація,37333608,null,https://minio.kyivcity.gov.ua/kyivcity/uploads/public/672/490/f53/672490f53a7a7798664045.pdf,null,null,null,null
