id,name,description,constituentDocUrl,homepage,socialAccount,logo,headName,headPost,subOrgOfId,subOrgOfName,CATUTTC,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorName,addressPostCode,contactPointName,contactPointEmail,contactPointTelephone,openingHours,availabilityRestriction
38945065,КНП «Центр первинної медико-санітарної допомоги № 1» Голосіївського району м. Києва,"Комунальне некомерційне підприємство «Центр первинної медико-санітарної допомоги №1» Голосіївського району м. Києва, створено за рішеням Київської міської ради від 17 квітня 2013 року №120/9177 «Про комунальне некомерційне підприємство «Центр первинної медико-санітарної допомоги №1» Голосіївського району м. Києва, та є правонаступником реорганізованих амбулаторно-поліклінічних закладів а саме поліклініки №2 Голосіївського району м. Києва та поліклініки сімейних лікарів «Корчувате» Голосіївського району м. Києва. Метою діяльності Центру є забезпечення потреб населення Голосіївського району в галузі охорони здоров'я шляхом надання кваліфікованої первинної медико-санітарної допомоги (надалі ПМСД), включаючи широкий спектр профілактичних і лікувальних заходів в обсязі виділених бюджетних асигнувань.",https://cpmsd1golos.itmed.org/,https://cpmsd1golos.itmed.org/,https://www.facebook.com/cpmsd1.golos,null,Дубинченко Анна Юріївна,Виконувач обов'язки директора,38945065,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Героїв Маріуполя,6,null,03191,Приймальня - Шевчук Софія Грантівна,Приймальня cpmsd1_golos@kyivcity.gov.ua,+380442500276,"Пн-Пт 08:00-20:00, Сб","Перерва на обід 13:00-14:00, Нд ВИХІДНИЙ"
38945128,КНП «Центр первинної медико-санітарної допомоги № 2» Голосіївського району м. Києва,"КНП «Центр первинної медико-санітарної допомоги №2» Голосіївського району м. Києва засновано на комунальній власності територіальної громади міста Києва. Підприємство надає первинну медичну допомогу пацієнтам, включаючи профілактику, діагностику та лікуваня поширених захворювань. На підприємстві працють лікарі загальної практики-сімейні лікарі, терапевти, педіатри.",null,https://cpmsd2golos.com.ua/,https://www.facebook.com/cpmsd2golos,null,Лось Галина Миколаївна,Директор,38945128,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,"вул. Голосіївська,",53,"дві окремо розташовані будівлі по вул.Голосіївська,53 корп.А-1 поверх, корпус Б-5 поверхів, корпус С -4 поверхи; по вул.В.Васильківська,104 корпус А-5 поверхів, корпус В-2 поверхи; дві амбулаторії розташовані в житлових будівлях на першому поверсі нежитлового приміщення за адресою пр,Голосіївський,88 та пр.Науки,62А",03039,Приймальня - Наполова Тетяна Валеріївна,Приймальня cpmsd2_golos@kyivcity.gov.ua,+3800445245304,Пн-Пт 09:00-17:45,Перерва на обід 13:00-14:00 Сб. Нд. вихідний
01280970,КНП «Консультативно-діагностичний центр № 1» Дарницького району м. Києва,"Заклад надає вторинну (спеціалізовану) медичну допомогу, паліативну медичну допомогу, реабілітаційну допомогу та медичні послуги в амбулаторних та стаціонарних умовах",null,"https://med.kyivcity.gov.ua/medportal/medview/73.html, https://kdcdarn.itmed.org/",https://www.facebook.com/p/%D0%9A%D0%9D%D0%9F-%D0%9A%D0%BE%D0%BD%D1%81%D1%83%D0%BB%D1%8C%D1%82%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%BE-%D0%B4%D1%96%D0%B0%D0%B3%D0%BD%D0%BE%D1%81%D1%82%D0%B8%D1%87%D0%BD%D0%B8%D0%B9-%D1%86%D0%B5%D0%BD%D1%82%D1%80-1-%D0%94%D0%B0%D1%80%D0%BD%D0%B8%D1%86%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE-%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%D1%83-%D0%BC%D0%9A%D0%B8%D1%94%D0%B2%D0%B0-100083168538559/,null,Ростунов Володимир Костянтинович,Директор,37388222,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Дарницький,null,Київ,вул. Архітектора Вербицького,5,null,02091,Приймальна - Манжула Інна Іванівна,Приймальня - kdc1_darn@kyivcity.gov.ua,+380445641057,Пн-Пт 08:00-16:45,"Перерва на обід 13:00-14:00, Сб-Нд ВИХІДНИЙ"
38266365,КНП «Центр первинної медико-санітарної допомоги № 2» Дарницького району м. Києва,"Заклад надає первинну медичну допомогу, згідно укладених договорів з Національною службою здоров'я України за програмою медичних гарантій",https://kyivaudit.gov.ua/vr/ka/company.nsf/(pdpr)/7137A5225358A3E4C2257DB300483435?OpenDocument,https://darnpmsd2.itmed.org/,https://www.facebook.com/knpzpmcd2darniza,https://www.facebook.com/photo/?fbid=476417054487623&set=a.476417024487626,Грицишин Леся Михайлівна,Директор,37388222,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Дарницький,null,Київ,вул. Вербицького Архітектора,5,"окреме, ізольоване, розміщено на 6 поверхах нежитлового капітального будинку; теплопостачання - централізоване; вентиляція – припливно-витяжна з механічним спонуканням; водопостачання – центральне; освітлення – електричне, природне; каналізація - центральна.",02091,Приймальня -Мостова Лілія Василівна,darn-cpmsd2@kyivcity.gov.ua,+380445630651,"ПРиймальня: Пн-Чт 08:00-17:00 , Пт 08:00-15:45","Перерва на обід 12:00-12:45, Сб-Нд ВИХІДНИЙ"
30300749,КНП «Центр первинної медико-санітарної допомоги № 3» Дарницького району м. Києва,"Заклад надає первинну медичну допомогу, згідно укладених договорів з Національною службою здоров»я України за програмою медичних гарантій",https://portal.kyivaudit.gov.ua/vr/ka/company.nsf/0/4D636DE4419DC02BC22587B4002F56FA/$file/%D0%A1%D0%A2%D0%90%D0%A2%D0%A3%D0%A2_30.11.2021.pdf,http://www.cpmsd3.kiev.ua/,https://www.facebook.com/cpmsd3darn,null,Лук'янчук Ірма Володимирівна,Директор,30300749,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Дарницький,null,Київ,вул.Харківське шосе,121,"Триповерхова будівля закладу охорони здоров»я, літ. «А», літ. «А-1»",02091,Приймальня - Демид Карина Вікторівна,darn-cpmsd3@kyivcity.gov.ua,+380445639656,"Приймальня - Пн-Пт 08:00-17:00, Сб-Нд вихідний",Перерва на обід 13:00-13:30
26188308,КНП «Консультативно-діагностичний центр» Деснянського району м. Києва,"Заклад надає вторинну (спеціалізовану) медичну допомогу, паліативну медичну допомогу, реабілітаційну допомогу та медичні послуги в амбулаторних та стаціонарних умовах",null,https://desnkdc.kiev.ua/,https://www.facebook.com/desnkdc,null,Лимар Юрій Вікторович,Директор,37415088,Департамент охорони здоров'я,UA80000000000336424,Україна,місто Київ,null,null,Київ,вул. Миколи Закревського,81/1,null,02232,Приймальня - Руднцька Світлана,kdc_desn@kyivcity.gov.ua,+380445329247,"Приймальня - Пн-Чт 08:30-17:00, Пт. 08:30-15:45 Сб.-Нд. вихідний",Перерва на обід 13:00-13:45
02064116,КНП «Центр первинної медико-санітарної допомоги № 1» Деснянського району м. Києва,"Заклад надає первинну медичну допомогу, згідно укладених договорів з Національною службою здоров'я України за програмою медичних гарантій",https://cpmsd1_desna.itmed.org/upload/uf/25b/rozporyadzhennya-i-statut.PDF,https://cpmsd1_desna.itmed.org/,https://www.facebook.com/profile.php?id=100091387207807,null,Олійник Віктор Іванович,Директор,37415088,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Деснянський,null,Київ,проспект Червоної Калини,32-Б,null,02222,Приймальня - Германчук Олена Ігорівна,"cpmsd1_desna@ukr.net, cpmsd1_desn@kyivcity.gov.ua",+380445152422,"Приймальня - Пн-Пт 08:30-17:00, Сб-Нд вихідний",Перерва на обід 13:00-13:30
21467676,КНП «Центр первинної медико-санітарної допомоги № 2» Деснянського району м. Києва,"Підприємство засновано на комунальній власності територіальної громади міста Києва. Підприємство надає первинну медичну допомогу пацієнтам, включаючи профілактику, діагностику та лікуваня поширених захворювань. На підприємстві працють лікарі загальної практики-сімейні лікарі, терапевти, педіатри.",https://www.cpmsd-desna.com/public-documents,https://www.cpmsd-desna.com/,https://www.facebook.com/cpmsd2desna/?locale=uk_UA,https://www.facebook.com/photo?fbid=543038251160184&set=a.469303068533703&locale=uk_UA,Трушкіна Людмила Іванівна,Директор,21467676,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Рональда Рейгана,19,null,02224,"Приймальня директора, Карпенко Анжела Вікторівна",desnacpmsd2@kyivcity.gov.ua,+380735371510,Пн-Пт 08.00-16.30,Перерва на обід 13:00-13:30 Сб - Нд ВИХІДНИЙ
38960413,КНП «Центр первинної медико-санітарної допомоги № 3» Деснянського району м. Києва,"Заклад засновано на комунальній власності територіальної громади міста Києва. Підприємство надає первинну медичну допомогу пацієнтам, включаючи профілактику, діагностику та лікуваня поширених захворювань. На підприємстві працють лікарі загальної практики-сімейні лікарі, терапевти, педіатри.",https://kyivaudit.gov.ua/vr/ka/cabinet.nsf/(documents)/0DE9643311ADDF4EC2257D86003C81DA,https://knpcpmsd3_desna.itmed.org/#form_send_question,null,null,Шугалевич Олег Вікторович,Директор,38960413,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Деснянський,null,Київ,вул. Василя Іваниса,3,чотирьохповерхова окремостояча будівля,02156,"Приймальня директора, Кулик Світлана Михайлівна",desncpmsd3@kyivcity.gov.ua,"+380445138240 , '+380679294628",Пн-Пт 08.00-17.00,Перерва на обід 13:00-13:30 ; Сб - Нд ВИХІДНИЙ
38960345,КНП «Центр первинної медико-санітарної допомоги № 4» Деснянського району м. Києва,"Заклад надає первинну медичну допомогу, згідно укладених договорів з Національною службою здоров»я України за програмою медичних гарантій",https://kyivaudit.gov.ua/vr/ka/company.nsf/(pdpr)/7BECF753268A907EC2257DB000287BD3?OpenDocument,https://cpmsd4desn.itmed.org/,https://www.facebook.com/cpmsd4desn/,https://www.facebook.com/photo/?fbid=1133922025438649&set=a.438803808283811,Павловська Марина Олександрівна,Директор,37415088,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Деснянський,null,Київ,бульвар Вигурівський,4,п'ятиповерхова окремостояча будівля,02232,Приймальня Плахтієнко Надія Юріївна,"desncpmsd4@kyivcity.gov.ua, desncrdp@ukr.net",+3804445327296,Пн-Пт 08:30-17:30,Перерва на обід 13:00-13:30
26188952,КНП «Консультативно-діагностичний центр» Дніпровського району м. Києва,"Заклад надає вторинну (спеціалізовану) медичну допомогу, паліативну медичну допомогу, реабілітаційну допомогу та медичні послуги в амбулаторних умовах",https://kdcdnepr.itmed.org/,https://kdcdnepr.itmed.org/,https://www.facebook.com/CDCDnipr,https://www.facebook.com/photo/?fbid=761916505943138&set=a.761916469276475,Карабаєв Даніель Таїрович,Директор,37203257,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Дніпровський район,null,Київ,вул. Митрополита Андрея Шептицького,5,семиповерхова будівля з трьохповерховою прибудовою окремо розташована,02002,реєстратура (044) 300 26 06,kdcdnepr@ukr.net,"+380443002606, '+380443002541","Пн-Пт 08:00-20:00, Сб 09:00-15:00",Перерва на обід 13:00-13:30
26188946,КНП «Центр первинної медико-санітарної допомоги № 1 Дніпровського району м. Києва»,"Підприємство надає медичні послуги населенню, пов'язані з первинною медичною допомогою, лікарями терапевтами, педіатрами, сімейними лікарями, відповідно до укладених договорів з Національною службою здоров'я України про медичне обслуговування населення за програмою медичних гарантій",https://www.doktor-dnepr.kiev.ua/gospodarskya-diyalnist/ustanovchi-dokumenty,https://www.doktor-dnepr.kiev.ua/,https://www.facebook.com/dnepr.cpmsd1,https://www.doktor-dnepr.kiev.ua/images/site/logo.jpg,Коляда Елеонора Валеріївна,Директор,37203257,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Чорних Запорожців,26,чотирьохповерхова окремо розташована нежитлова будівля,02125,Call-центр (реєстратура) (044) 337 80 84,офіційна поштова скринька підприємства (приймальня): dnepr.cpmsd1@kyivcity.gov.ua,"+380443378084, '+380672653033, '+380502653033","Пн-Пт 08:00-19:00, Сб-Нд 09:00-15:00","на зимовий період скорочено на 1 год. графік роботи амбулаторій сімейних лікарів: Пн-Пт 08:00-18:00, Сб-Нд 09:00-15:00"
26189147,КНП «Центр первинної медико-санітарної допомоги № 2» Дніпровського району м. Києва,"Заклад надає первинну медичну допомогу, згідно укладених договорів з Національною службою здоров'я України за програмою медичних гарантій",http://cpmsd2-dniprovskiy.kiev.ua/documents.php,http://cpmsd2-dniprovskiy.kiev.ua/,https://www.facebook.com/profile.php?id=61573841018792,null,Квартальний Олександр Анатолійович,Директор,26189147,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Дніпровський район,територіальна громада м.Києва,Київ,проспект Павла Тичини,22,чотирьохповерхова окремо розташована нежитлова будівля,02152,Приймальня,v_poliklinika2@ukr.net,+380442951683,"Пн-Чт 09:00-17:45, Пт 09:00-16:30","Перерва на обід 13:00-13:30, Сб-Нд - вихідний"
26189130,КНП «Центр первинної медико-санітарної допомоги № 3» Дніпровського району м. Києва,"Заклад надає первинну медичну допомогу відповідно Програми медичних гарантій обслуговування населення, чинного законодавства, та стандартів надання первинної медичної допомоги",https://centr3dn.kyiv.ua/ustanovchi-dokumenty/,https://centr3dn.kyiv.ua/,"https://www.facebook.com/centr3dn.kyiv/ , https://t.me/centr3dn",https://centr3dn.kyiv.ua/wp-content/uploads/2021/11/cropped-cropped-logo_wr_450-140x104.png,Борисова Тетяна Володимирівна,директор,37203257,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Вінстона Черчилля,31,триповерхова окремо розташована нежитлова будівля,02094,Приймальня,centr3dn@ukr.net,+380445732833,"Пн-Чт 09:00-17:45 , Пт 09:00-16:30","Перерва на обід 13:00-13:30, Субота, неділя - вихідний"
38196712,КНП «Центр первинної медико-санітарної допомоги № 4 Дніпровського району м. Києва»,"Відповідно рішення КМДА від 15.12.2011 року № 846/7082 було створено Комунальне некомерційне підприємство «Центр первинної медико - санітарної допомоги № 4» Дніпровського району м. Києва - єдиний Центр в столиці України, який створено не на базі медичного закладу. Основні завдання Центру: медична практика з надання первинної медичної допомоги населенню; організація надання первинної медико-санітарної допомоги, у тому числі невідкладної, у визначеному законодавством порядку; проведення профілактичних щеплень; забезпечення права громадян на вільний вибір лікаря, що надає первинну медико-санітарну допомогу (лікаря загальної практики - сімейного лікаря, терапевта, педіатра), у визначеному законодавством порядку; та ін.",https://poliklinika4.com.ua/ua/legal-activity/Statut-KNP-%D0%A1PMSD4-Dniprovskoho-raionu-mista-Kyieva/,https://poliklinika4.com.ua/ua/,https://www.facebook.com/knp.cpmsd4,https://poliklinika4.com.ua/medic/images/logo.png,Поліванова Надія Петрівна,Директор,38196712,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Дніпровський район,null,Київ,вул. Пластова,23,"Центр складається з 5 структурно відокремлених підрозділів - амбулаторій загальної практики сімейної медицини, які знаходяться на перших поверхах житлових будинків.",02094,Приймальня директора - Малишевська Лілія Сергіїївна,dniprcpmsd4@ukr.net,+3800443379307,Пн-Пт 09.00-17.30,Перерва на обід 13:00-13:30 Сб - Нд ВИХІДНИЙ
01981655,КНП «Центр первинної медико-санітарної допомоги «Русанівка»,Мета діяльності Підприємства є реалізація державної політики у сфері охорони здоров'я спрямованої на забезпечення потреб населення в медичній допомозі. Основним завданням є організація надання первинно медико-санітарної допомоги населенню,https://www.rusanivka.com.ua/blog/statut/93/statut/,https://www.rusanivka.com.ua/,https://www.facebook.com/profile.php?id=100009908162744,null,Шупік Людмила Володимирівна,Директор,37203257,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Ентузіастів,49,будівля поліклініки,02147,Приймальня - Васильченко Юлія Іванівна,psl_rusanivka_golovna@ukr.net,+380442953949,"Пн-Чт 09:00-17:45 , Пт 09:00-16:30","Перерва на обід 13:00-13:30, Сб-Нд ВИХІДНИЙ"
05494828,КНП «Консультативно-діагностичний центр» Оболонського району м. Києва,"Заклад надає вторинну (спеціалізовану) медичну допомогу за Програмою медичних гарантій, відповідно до вимог договорів, укладених з Національною службою здоров'яУкраїни",https://kdc.org.ua/dokumenty/,https://kdc.org.ua/,https://www.facebook.com/kdcObolon/,null,Яремчук Микола Андрійович,Директор,37371727,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Левка Лук'яненка,14,null,04207,Приймальня - Олійник Лариса Олександрівна,"oblcrp@ukr.net, knp_kdc_obolon@kyivcity.gov.ua",+380444133843,Пн- П'ятн: 09.00 - 17.30,"Перерва на обід 13:00-14:00, Сб-Нд ВИХІДНИЙ"
38960518,КНП «Центр первинної медико-санітарної допомоги № 1» Оболонського району м. Києва,"Підприємство є лікувально-профілактичним закладом охорони здоров'я, неприбутковим, заснованим на комунальній власності, надає медичні послуги пов'язаних з первинною медичною допомогою пацієнтам, які подали надавачу декларацію про вибір лікаря, який надає первинну медичну допомогу, здійсює заходи з профілактики захворювань та підтримання громадського здоров'я.",https://obolon.cpmsd.org.ua/news/1718975311/,https://obolon.cpmsd.org.ua/,https://www.facebook.com/profile.php?id=100057076585097,null,Дудка Людмила Михайлівна,Директор,38960518,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Оболонський район,територіальна громада м.Києва,Київ,вул. Північна,4-А,"Окремо розташована нежитлова будівля, має 4 поверхи",04214,Приймальня Дем'яненко Юлія Павлівна,cpmsd1_obolon@kyivcity.gov.ua,+380501506639,Пн-Пт 09:00-17:00,"Перерва на обід 13:00-13:30, Сб-Нд ВИХІДНИЙ"
23379143,КНП «Центр первинної медико-санітарної допомоги № 2» Оболонського району м. Києва,"Комунальне некоменційне підприємство «Центр первинної медико-санітарної допомоги №2» Оболонського району м.Києва є лікувально-профілактичним закладом охорони здоров'я, неприбутковим Підприємством, заснованим на комунальній власності територіальної громади міста Києва, віднесено до сфери управління Оболонської районної в місті Києві державної адміністрації. Підприємство надає населенню первинну медичну допомогу, здійсює заходи з профілактики захворювань та підтримання громадського здоров'я, а також, надає паліативної допомоги пацієнтам.",https://www.cpmsd2obolon.com/_files/ugd/cbb95c_1865bc637ba442c5822a494e2463af36.pdf,https://www.cpmsd2obolon.com/,https://www.facebook.com/share/p/d18B4QheFNzujsai/,null,Некрасова Мар'яна Анатоліївна,Директор,23379143,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,Вишгородська,54-А,null,04114,Приймальня Заболотня Ірина Олександрівна,cpmsd2_obolon@kyivcity.gov.ua,+380952398601,Пн-Пт 09:00-17:00,Сб-Нд ВИХІДНИЙ
26188567,КНП «Консультативно-діагностичний центр» Печерського району м. Києва,"Надання пацієнтам спеціалізованої медичної допомоги, паліативної допомоги, ребіліатаційної допомоги у сфері охорони здоров'я",https://sites.google.com/view/kdcpechersk/інформація/статут,https://sites.google.com/view/kdcpechersk/головна,https://www.facebook.com/kdcpechersk/,null,Кравчук Людмила Василівна,Директор,26188567,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул.Підвисоцького,13,null,01104,"Приймальня директора, Медвецька Ольга Альбертівна","pechkdc@kyivcity.gov.ua, pechcrp1@ukr.net",+380442845476,Пн-Пт 08:00- 19:00 Сб - 09:00- 15:00,Перерва на обід 13:00-14:00 Нд ВИХІДНИЙ
26188550,КНП «Центр первинної медико-санітарної допомоги» Печерського району м. Києва,"Комунальне некомерційне підприємство »Центр первинної медико-санітарної допомоги» Печерського району м. Києва є неприбутковим Підприємством, що засноване на комунальній власності територіальної громади м. Києва, і підпорядковане управлінню охорони здоров'я Печерської районної в місті Києві державної адміністрації та Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації).",https://www.cpmsd-pechersk.site/pro-nas,https://www.cpmsd-pechersk.site/,https://www.facebook.com/groups/290389188305684/?hoisted_section_header_type=recently_seen&multi_permalinks=1438626016815323,null,Остапенко Ольга Іванівна,Директор,26188550,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Печерський,м. Києва,Київ,Вул. Івана Мазепи,2,null,01010,Приймальна- Оборська Олена Василівна,Приймальна-pechpol1@ukr.net,380442802904,"Пн-Чт 09:00-17:45 , Пт 09:00-16:30","Перерва на обід 13:00-13:45, Сб-Нд ВИХІДНИЙ"
26199200,КНП «Консультативно-діагностичний центр» Подільського району м. Києва,"Мета діяльності Підприємства є реалізація державної політики у сфері охорони здоров'я спрямованої на забезпечення потреб населення в медичній допомозі. Основним завданням є організація надання вторинної (спеціалізованої) медичної допомоги населенню за Програмою медичних гарантій, відповідно до вимог договорів, укладених з Національною службою здоров'яУкраїни",null,https://kdcpodil.kyiv.ua/,https://www.facebook.com/profile.php?id=61565302655037&sk=about_privacy_and_legal_info,https://www.facebook.com/profile.php?id=61565302655037&sk=about_privacy_and_legal_info,Яневська Тетяна Михайлівна,Директор,26199200,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Подільський,null,Київ,вул. Мостицька,9,Окремо розташована нежитлова 6-ти поверхова будівля,04074,Приймальня - Марченко Катерина Сергіївна,kdc_podil@kyivcity.gov.ua,+380443334715,Приймальня - Пн-Пт 09:00-17:00,Перерва на обід: 13:00 - 13:15 Сб - Нд: Вихідний
38946268,КНП «Центр первинної медико-санітарної допомоги № 1» Подільського району м. Києва,"Основною метою діяльності Підприємства є забезпечення населення комплексними та інтегрованими послугами зі всебічної, безперервної і орієнтованої на пацієнта первинної медичної допомоги, спрямованої на задоволення потреб населення у відновленні та збереженні здоров'я, попередження розвитку захворювань, зменшення потреби у госпіталізації та покращення якості життя.",https://cpmsd1podil.itmed.org/upload/uf/18a/Statut.pdf,https://cpmsd1podil.itmed.org/,https://www.facebook.com/groups/658137864586267,https://cpmsd1podil.itmed.org/upload/resize_cache/iblock/8a1/200_75_0/Emblema_Bogdana_Plysa.png,Вагалюк Людмила Миколаївна,Директор,38946268,Департамент охорони здоров'я,UA80000000000719633,Україна,місто Київ,Подільський,null,Київ,вул. Волоська,47,Окремо розташована нежитлова 7-ми поверхова будівля,04070,Приймальня,cpmsd1_podil@kyivcity.gov.ua,+380444824402,Приймальня - Пн-Пт 09:00-17:00,"Перерва на обід 13:00-13:30, Сб-Нд Вихідний"
38946192,КНП «Центр первинної медико-санітарної допомоги № 2» Подільського району м. Києва,"Основною метою діяльності закладу є забезпечення населення комплексними та інтегрованими послугами зі всебічної, безперервної і орієнтованої на пацієнта первинної медичної допомоги, спрямованої на задоволення потреб населення у відновленні та збереженні здоров'я, попередження розвитку захворювань, зменшення потреби у госпіталізації та покращення якості життя.",https://docpodol.kiev.ua/wp-content/uploads/2024/06/statut-2023.pdf,https://docpodol.kiev.ua/,https://www.facebook.com/groups/371919496611175 https://www.instagram.com/cpmsd2pod/,https://docpodol.kiev.ua/,Білічук Надія Петрівна,Директор,37333608,Департамент охорони здоров'я,UA80000000000719633,Україна,місто Київ,null,null,Київ,проспект Свободи,22,Дві з'єднані будівлі - 7-ми поверхова та 3-ох поверхова,04215,Приймальня: Зубенко Олена Василівна,cpmsd2_podil@kyivcity.gov.ua,+380444632990,Пн - Пт 09:00 - 17:00,Перерва на обід: 13:00 - 13:15 Сб - Нд: Вихідний
26199401,КНП «Консультативно-діагностичний центр» Святошинського району м. Києва,"КНП «КДЦ» Святошинського району м.Києва – заклад охорони здоров'я, що належить до комунальної власності територіальної громади м. Києва. КНП «КДЦ» забезпечує доступну та якісну первинну та спеціалізовану медичну допомогу на території Святошинського району м. Києва для киян та гостей столиці на засадах поваги між лікарями та пацієнтами.",https://media-stg.kyivcity.gov.ua/kyivcity/sites/16/kdc.pdf,https://kdcsvyat.itmed.org,https://www.facebook.com/profile.php?id=61563525842881 https://www.instagram.com/kdc_svyatoshyn,https://kdcsvyat.itmed.org,Карамелєва Наталія Олексіївна,Директор,26199401,Департамент охорони здоров'я,UA80000000000875983,Україна,місто Київ,null,null,Київ,вул. Симиренка,10,Окремо розміщена 7 поверхова будівля Центру,03134,Приймальня - Налбандова Ірина Василівна,kdcsvyat@kyivcity.gov.ua,+380442988586,Пн-Пт: 09:00-17:00,Перерва на обід: 13:00-13:30 Сб-Нд. Вихідний
38961129,КНП «Центр первинної медико-санітарної допомоги № 1» Святошинського району м. Києва,"Центр є закладом охорони здоров'я, що надає первинну медичну допомогу населенню за програмою медичних гарантій",https://cpmsd1sv.com.ua/wp-content/uploads/Statut_.pdf,https://cpmsd1sv.com.ua,https://www.facebook.com/share/14XguF4uvo4,https://cpmsd1sv.com.ua/cpmsd/about-cpmsd-no-1,Садовська Анна Анатоліївна,Директор,37395418,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Святошинський,null,Київ,вул. Чорнобильська,45478,Окремо розміщена 4 (чотирьох) поверхова будівля Центру.,03179,Приймальня - Вертейко Юлія Юріївна,cpmsd1_svyat@kyivcity.gov.ua,+380442946615,"Пн-Чт 08:30-17:15 , Пт 08:30-16:00","Перерва на обід 13:00-13:30, Сб-Нд ВИХІДНИЙ"
38961113,КНП «Центр первинної медико-санітарної допомоги № 2» Святошинського району м. Києва,"Заклад охорони здоров'я, який надає первинну медичну допомогу населенню за програмою медичних гарантій",https://cpmsd2sv.com.ua/wp-content/uploads/2024/06/statut-2023.pdf,https://cpmsd2sv.com.ua/,https://www.facebook.com/svyatdp2,https://cpmsd2sv.com.ua/,Петрученко Наталія Вячеславівна,Директор,37395418,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Святошинський,null,Київ,вул. Василя Кучера,5,Окремо розміщені чотирьох та трьох поверхові будівлі Центру,03158,Приймальня - Паламарчук Катерина Василівна,svyatdp2@kyivcity.gov.ua,+380442983209,Пн- Пт: 09:00 - 17:00,"Перерва на обід 13:00-13:30, Сб-Нд: вихідний"
26199418,КНП «Центр первинної медико-санітарної допомоги № 3» Святошинського району м. Києва,"Пріоритетними напрямками діяльності Центру є забезпечення комплексними та інтегрованими послугами із всебічної, безперервної і орієнтованої на пацієнта первинної-медико-санітарної допомоги.",https://cpmsd3svyat.org.ua/statut-17-16-50-02-03-2021/,https://cpmsd3svyat.org.ua/,https://www.facebook.com/cpmsd3svyat,https://cpmsd3svyat.org.ua/,Вознюк Ольга Русланівна,Директор,26199418,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,null,null,Київ,вул. Петра Курінного,2,Окремо розміщена 4 (чотирьох) поверхова будівля Центру.,03148,Приймальня - Здравкова Ірина Олександрівна,cpmsd3sv@cpmsd3.com,+380442993583,Пн- П'ятн: 09.00 - 17.30,"Перерва на обід 13:00-13:30, Сб-Нд: вихідний"
04593340,КНП «Консультативно-діагностичний центр» Солом'янського району м. Києва,"КНП «КДЦ» Солом'янського району м.Києва – заклад охорони здоров'я, що належить до комунальної власності територіальної громади м. Києва. КНП «КДЦ» забезпечує доступну та якісну спеціалізовану медичну допомогу дорослому населенню столиці",https://med.kyivcity.gov.ua/medportal/medview/125.html,null,null,null,Зацеркляна Вікторія Анатоліївна,Директор,04593340,Департамент охорони здоров'я,UA80000000000093317,Україна,місто Київ,Солом'янський район,територіальна громада м.Києва,Київ,вул Гарматна,36,"окреме, ізольоване, розміщено на 7 (семи) поверхах нежитлового капітального будинку; теплопостачання - централізоване; вентиляція – припливно-витяжна з механічним спонуканням; водопостачання – центральне; освітлення – електричне, природне; каналізація - центральна.",03067,приймальня - Срібна Наталія Валентинівна,приймальня kdc_solom@kyivcity.gov.ua,+380443526002,Пн- П'ятн: 09.00 - 17.30,перерва на обід: 13.00 -13.30
