uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
2025-234,Розпорядження міського голови,"Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 11 вересня 2025 року № 77/10544 «Про реорганізацію Комунального некомерційного підприємства «ДЕРМАТОВЕНЕРОЛОГІЯ» виконавчого органу Київської міської ради (Київської міської державної адміністрації)",2025-11-20,925,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1036078/kmg__925/,null,null,null,null
2025-235,Розпорядження міського голови,Про Прокопіва В. В.,2025-11-24,929,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_prokopiva_v_v/mg__929/,null,null,null,null
2025-236,Розпорядження міського голови,Про проведення 04 грудня 2025 року пленарного засідання V сесії Київської міської ради IX скликання,2025-11-24,930,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_04_grudnya_2025_roku_plenarnogo_zasidannya_V_sesi_kivsko_misko_radi_IX_sklikannya/,null,null,null,null
2025-237,Розпорядження міського голови,Про внесення змін до структури Департаменту соціальної та ветеранської політики виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-11-26,933,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_sotsialno_ta_veteransko_politiki_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1036351/,null,null,null,null
2025-238,Розпорядження міського голови,"Про заохочення кращих спортсменів міста Києва та їх тренерів шляхом виплат винагород військовослужбовцям і ветеранам війни та їх тренерам з міста Києва за результатами участі у міжнародних змагання «Strong Spirit's Games» у 2025 році, що проходили в м. Мадрид (Королівство Іспанія)",2025-12-01,946,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037549/,null,null,null,null
2025-239,Розпорядження міського голови,Про внесення змін до структури Департаменту будівництва та житлового забезпечення виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-12-01,947,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_budivnitstva_ta_zhitlovogo_zabezpechennya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1037181/,null,null,null,null
2025-240,Розпорядження міського голови,Про виконання обов'язків директора комунального підприємства по утриманню зелених насаджень Печерського району м. Києва,2025-12-02,948,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vikonannya_obovyazkiv_direktora_komunalnogo_pidpriyemstva_po_utrimannyu_zelenikh_nasadzhen_pecherskogo_rayonu_m_kiyeva_1037183/,null,null,null,null
2025-241,Розпорядження міського голови,Про призначення Дерпака В.М.,2025-12-02,949,null,null,Чинний,Київська міська державна адміністрація,00022527,null,http://kyivcity.gov.ua/npa/pro_priznachennya_derpaka_vm/,null,null,null,null
2025-242,Розпорядження міського голови,Про організаційні заходи щодо підготовки плану роботи Київської міської ради на 2026 рік,2025-12-03,955,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_organizatsiyni_zakhodi_schodo_pidgotovki_planu_roboti_kivsko_misko_radi_na_2026_rik/,null,null,null,null
2025-243,Розпорядження міського голови,Про затвердження списку переможців щорічного міського конкурсу «Мистецькі горизонти» у 2025 році,2025-12-04,957,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_spisku_peremozhtsiv_schorichnogo_miskogo_konkursu_mistetski_gorizonti_u_2025_rotsi/,null,null,null,null
2025-244,Розпорядження міського голови,Про внесення змін до структури Департаменту інформаційно-комунікаційних технологій виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-12-04,958,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_informatsiyno-komunikatsiynikh_tekhnologiy_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1037191/,null,null,null,null
2025-245,Розпорядження міського голови,Про призначення Іванова П. С.,2025-12-04,966,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_priznachennya_ivanova_p_s/,null,null,null,null
2025-246,Розпорядження міського голови,Про внесення змін до розпорядження Київського міського голови від 08 квітня 2022 року № 170,2025-12-05,967,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_kivskogo_miskogo_golovi_vid_08_kvitnya_2022_roku__170_1037195/,null,null,null,null
2025-247,Розпорядження міського голови,Про внесення змін до структури апарату виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-12-05,968,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_aparatu_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1037197/,null,null,null,null
2025-248,Розпорядження міського голови,Про надання безповоротної фінансової допомоги за листопад 2025 року працівникам закладів охорони здоров'я комунальної власності територіальної громади міста Києва,2025-12-08,976,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_bezpovorotno_finansovo_dopomogi_za_listopad_2025_roku_pratsivnikam_zakladiv_okhoroni_zdorovya_komunalno_vlasnosti_teritorialno_gromadi_mista_kiyeva/,null,null,null,null
2025-249,Розпорядження міського голови,"Про заохочення кращих спортсменів міста Києва та їх тренерів шляхом виплат винагород чемпіонам, призерам спортивних змагань міжнародного рівня та їх тренерам з міста Києва за результатами участі у міжнародних змаганнях ХІІ Всесвітні ігри в м. Ченду (Китайська Народна Республіка) з 07 по 17 серпня 2025 року",2025-12-08,981,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1037483/,null,null,null,null
2025-250,Розпорядження міського голови,Про проведення 18 грудня 2025 року пленарного засідання V сесії Київської міської ради IX скликання,2025-12-08,983,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_18_grudnya_2025_roku_plenarnogo_zasidannya_V_sesi_kivsko_misko_radi_IX_sklikannya/,null,null,null,null
2025-251,Розпорядження міського голови,Про продовження строку відсторонення від посади Ткачука Р. С.,2025-12-09,984,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_prodovzhennya_stroku_vidstoronennya_vid_posadi_tkachuka_r_s/,null,null,null,null
2025-252,Розпорядження міського голови,Про внесення змін до граничної чисельності працівників структурних підрозділів виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-12-10,987,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_granichno_chiselnosti_pratsivnikiv_strukturnikh_pidrozdiliv_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1037868/,null,null,null,null
2025-253,Розпорядження міського голови,Про надання одноразової адресної матеріальної допомоги окремим категоріям населення міста Києва до Нового року,2025-12-11,993,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_granichno_chiselnosti_pratsivnikiv_strukturnikh_pidrozdiliv_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1037868/,null,null,null,null
2025-254,Розпорядження міського голови,Про підготовку проєкту Міської цільової програми профілактики та протидії злочинності в місті Києві «Безпечна столиця» на 2026–2028 роки,2025-12-17,1003,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_pidgotovku_proyektu_misko_tsilovo_programi_profilaktiki_ta_protidi_zlochinnosti_v_misti_kiyevi_bezpechna_stolitsya_na_20262028_roki/,null,null,null,null
2025-255,Розпорядження міського голови,Про внесення змін до персонального складу Ради безбар'єрності у місті Києві,2025-12-19,1018,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_personalnogo_skladu_radi_bezbaryernosti_u_misti_kiyevi/,null,null,null,null
2025-256,Розпорядження міського голови,"Про підготовку річного звіту про діяльність структурних підрозділів виконавчого органу Київської міської ради (Київської міської державної адміністрації), районних в місті Києві державних адміністрацій, підприємств, установ, організацій територіальної громади міста Києва за 2025 рік",2025-12-19,1019,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1038184/,null,null,null,null
2025-257,Розпорядження міського голови,Про надання безповоротної фінансової допомоги за грудень 2025 року працівникам закладів охорони здоров'я комунальної власності територіальної громади міста Києва,2025-12-19,1020,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_bezpovorotno_finansovo_dopomogi_za_gruden_2025_roku_pratsivnikam_zakladiv_okhoroni_zdorovya_komunalno_vlasnosti_teritorialno_gromadi_mista_kiyeva/,null,null,null,null
2025-258,Розпорядження міського голови,"Про внесення змін до Переліку окремих елементів благоустрою комунальної власності для розміщення на них тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення, засобів пересувної дрібнороздрібної торговельної мережі, станцій зарядки електромобілів, платіжних пристроїв, автоматів з продажу товарів (послуг), вендингових автоматів, поштоматів",2025-12-22,1022,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1038483/,null,null,null,null
2025-259,Розпорядження міського голови,Про позбавлення Лискун Софії Валеріївни стипендії Київського міського голови видатним спортсменам міста Києва,2025-12-22,1030,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_pozbavlennya_liskun_sofi_valerivni_stipendi_kivskogo_miskogo_golovi_vidatnim_sportsmenam_mista_kiyeva/,null,null,null,null
2025-260,Розпорядження міського голови,Про внесення змін до персонального складу постійно діючої комісії із залучення інвесторів,2025-12-22,1031,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_personalnogo_skladu_postiyno_diyucho_konkursno_komisi_iz_zaluchennya_investoriv_1038487/,null,null,null,null
2025-261,Розпорядження міського голови,Про внесення змін до структури Департаменту комунальної власності м. Києва виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-12-22,1032,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_komunalno_vlasnosti_m_kiyeva_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi/,null,null,null,null
2025-262,Розпорядження міського голови,"Про заохочення кращих спортсменів міста Києва і їх тренерів шляхом виплат винагород спортсменам міста Києва і їхнім тренерам-викладачам, які посіли з 1-6 місця на ХХV літніх Дефлімпійських іграх 2025 в м. Токіо (Японія)",2025-12-24,1052,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zaokhochennya_kraschikh_sportsmeniv_mista_kiyeva_i_kh_treneriv_shlyakhom_viplat_vinagorod_sportsmenam_mista_kiyeva_i_khnim_treneram-vikladacham_yaki_posili_z_1-6_mistsya_na_khkhV_litnikh_deflimpiyskikh_igrakh_2025_v_m_tokio_yaponiya/,null,null,null,null
2025-263,Розпорядження міського голови,Про внесення змін до структури Департаменту з питань реєстрації виконавчого органу Київської міської ради (Київської міської державної адміністрації),2025-12-24,1053,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_z_pitan_reyestratsi_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1038493/,null,null,null,null
2025-264,Розпорядження міського голови,Про внесення змін до розпорядження Київського міського голови від 31 серпня 2023 року № 778,2025-12-29,1064,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_kivskogo_miskogo_golovi_vid_31_serpnya_2023_roku__778_1038702/,null,null,null,null
2025-265,Розпорядження міського голови,Про призначення Деніса О. В.,2025-12-29,1069,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_priznachennya_denisa_o_v/,null,null,null,null
2026-1,Розпорядження міського голови,Про затвердження переможця інвестиційного конкурсу із залучення інвестора до реалізації проєкту «Облаштування зони відпочинку з обє'тами спортивно-рекреаційного призначення на території зони відпочинку «Березняки» у Дніпровському районі з благоустроєм прилеглої території»,2026-01-06,6,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1039146/,null,null,null,null
2026-2,Розпорядження міського голови,Про проведення 15 січня 2026 року пленарного засідання V сесії Київської міської ради IX скликання,2026-01-12,11,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_15_sichnya_2026_roku_plenarnogo_zasidannya_V_sesi_kivsko_misko_radi_IX_sklikannya/mg__11_1039164/,null,null,null,null
2026-3,Розпорядження міського голови,Про внесення змін до структури Департаменту молоді та спорту виконавчого органу Київської міської ради (Київської міської державної адміністрації),2026-01-16,15,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_molodi_ta_sportu_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1039458/,null,null,null,null
2026-4,Розпорядження міського голови,Про внесення зміни до пункту 2 розпорядження Київського міського голови від 02 липня 2024 року № 581,2026-01-21,17,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmini_do_punktu_2_rozporyadzhennya_kivskogo_miskogo_golovi_vid_02_lipnya_2024_roku__581_1039685/,null,null,null,null
2026-5,Розпорядження міського голови,Про затвердження передавального акта комунального некомерційного підприємства «Київський міський центр радіаційного захисту населення міста Києва від наслідків Чорнобильської катастрофи» виконавчого органу Київської міської ради (Київської міської державної адміністрації) (ідентифікаційний код 21490652),2026-01-26,26,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1039792/,null,null,null,null
2026-6,Розпорядження міського голови,Про внесення змін до структури Департаменту суспільних комунікацій виконавчого органу Київської міської ради (Київської міської державної адміністрації),2026-01-26,27,null,null,Скасовано,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_suspilnikh_komunikatsiy_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi/,null,null,null,null
2026-7,Розпорядження міського голови,"Про призначення довічних стипендій видатним діячам культури і мистецтва м. Києва Балаяну Р.Г., Балибердіну В.І., Жежеріну В. Б., Щербакову І.В.",2026-01-26,28,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_priznachennya_dovichnikh_stipendiy_vidatnim_diyacham_kulturi_i_mistetstva_m_kiyeva_balayanu_rg_baliberdinu_vi_zhezherinu_v_b_scherbakovu_iv/,null,null,null,null
2026-8,Розпорядження міського голови,Про призначення щорічних стипендій видатним діячам культури і мистецтва м. Києва,2026-01-26,29,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_priznachennya_schorichnikh_stipendiy_vidatnim_diyacham_kulturi_i_mistetstva_m_kiyeva_1039798/,null,null,null,null
2026-9,Розпорядження міського голови,Про затвердження граничних розмірів допомог окремим категоріям мешканців міста Києва на 2026 рік,2026-01-29,35,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zatverdzhennya_granichnikh_rozmiriv_dopomog_okremim_kategoriyam_meshkantsiv_mista_kiyeva_na_2026_rik/,null,null,null,null
2026-10,Розпорядження міського голови,Про виконання обов'язків директора Державного архіву м. Києва виконавчого органу Київської міської ради (Київської міської державної адміністрації),2026-01-30,37,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vikonannya_obovyazkiv_direktora_derzhavnogo_arkhivu_m_kiyeva_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1040048/,null,null,null,null
2026-11,Розпорядження міського голови,"Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 18 грудня 2025 року № 290/10757 «Про реорганізацію Комунальної установи «Київський міський лівобережний центр для ВІЛ-інфікованих дітей та молоді»",2026-02-03,40,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_organizatsiyno-pravovi_zakhodi_povyazani_z_vikonannyam_rishennya_kivsko_misko_radi_vid_18_grudnya_2025_roku__29010757_pro_reorganizatsiyu_komunalno_ustanovi_kivskiy_miskiy_livoberezhniy_tsentr_dlya_vil-infikovanikh_ditey_ta_molodi/,null,null,null,null
2026-12,Розпорядження міського голови,Про надання безповоротної фінансової допомоги за січень 2026 року працівникам закладів охорони здоров'я комунальної власності територіальної громади міста Києва,2026-02-06,44,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_bezpovorotno_finansovo_dopomogi_za_sichen_2026_roku_pratsivnikam_zakladiv_okhoroni_zdorovya_komunalno_vlasnosti_teritorialno_gromadi_mista_kiyeva/,null,null,null,null
2026-13,Розпорядження міського голови,Про проведення 10 лютого 2026 року пленарного засідання V сесії Київської міської ради IX скликання,2026-02-09,46,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_10_lyutogo_2026_roku_plenarnogo_zasidannya_V_sesi_kivsko_misko_radi_IX_sklikannya/,null,null,null,null
2026-14,Розпорядження міського голови,Про надання одноразової адресної матеріальної допомоги окремим категоріям населення міста Києва з нагоди відзначення Дня Героїв Небесної Сотні у 2026 році,2026-02-17,56,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_odnorazovo_adresno_materialno_dopomogi_okremim_kategoriyam_naselennya_mista_kiyeva_z_nagodi_vidznachennya_dnya_gerov_nebesno_sotni_u_2026_rotsi/,null,null,null,null
2026-15,Розпорядження міського голови,Про звільнення Смірнової М. М.,2026-02-18,60,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_smirnovo_m_m/,null,null,null,null
2026-16,Розпорядження міського голови,Про внесення змін до розпорядження Київського міського голови від 26 березня 2024 року № 279,2026-02-19,61,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_kivskogo_miskogo_golovi_vid_26_bereznya_2024_roku__279/,null,null,null,null
2026-17,Розпорядження міського голови,Про відсторонення від посади Бугайова М. О.,2026-02-19,63,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vidstoronennya_vid_posadi_bugayova_m_o/,null,null,null,null
2026-18,Розпорядження міського голови,Про виконання обов'язків директора Департаменту суспільних комунікацій виконавчого органу Київської міської ради (Київської міської державної адміністрації),2026-02-19,64,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vikonannya_obovyazkiv_direktora_departamentu_suspilnikh_komunikatsiy_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1041251/,null,null,null,null
2026-19,Розпорядження міського голови,Про внесення змін до розпорядження Київського міського голови від 08 квітня 2022 року № 170,2026-02-24,76,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_kivskogo_miskogo_golovi_vid_08_kvitnya_2022_roku__170_1041432/mg__76_1041433/,null,null,null,null
2026-20,Розпорядження міського голови,Про виконання обов'язків директора Комунального некомерційного підприємства виконавчого органу Київської міської ради (Київської міської державної адміністрації) «Служба енергетичної безпеки»,2026-02-25,77,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vikonannya_obovyazkiv_direktora_komunalnogo_nekomertsiynogo_pidpriyemstva_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_sluzhba_energetichno_bezpeki/,null,null,null,null
2026-21,Розпорядження міського голови,Про внесення змін до структури Департаменту житлово-комунальної інфраструктури виконавчого органу Київської міської ради (Київської міської державної адміністрації),2026-02-27,81,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_zhitlovo-komunalno_infrastrukturi_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1041593/mg__81_1041594/,null,null,null,null
2026-22,Розпорядження міського голови,Про надання безповоротної фінансової допомоги за лютий 2026 року працівникам закладів охорони здоров'я комунальної власності територіальної громади міста Києва,2026-02-27,82,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_nadannya_bezpovorotno_finansovo_dopomogi_za_lyutiy_2026_roku_pratsivnikam_zakladiv_okhoroni_zdorovya_komunalno_vlasnosti_teritorialno_gromadi_mista_kiyeva/,null,null,null,null
2026-23,Розпорядження міського голови,Про результати міського конкурсу-огляду суб'єктів господарювання сфери побутового обслуговування на присвоєння звання зразкового у місті Києві у 2025 році,2026-02-27,83,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_rezultati_miskogo_konkursu-oglyadu_subyektiv_gospodaryuvannya_sferi_pobutovogo_obslugovuvannya_na_prisvoyennya_zvannya_zrazkovogo_u_misti_kiyevi_u_2025_rotsi/mg__83_1041631/,null,null,null,null
2026-24,Розпорядження міського голови,Про звільнення Згурського О.О.,2026-03-03,86,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_zgurskogo_oo/,null,null,null,null
2026-25,Розпорядження міського голови,Про внесення змін до структури Департаменту охорони здоров'я виконавчого органу Київської міської ради (Київської міської державної адміністрації),2026-03-03,88,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_okhoroni_zdorovya_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1041694/,null,null,null,null
2026-26,Розпорядження міського голови,"Про внесення змін до Переліку окремих елементів благоустрою комунальної власності для розміщення на них тимчасових споруд торговельного, побутового, соціально-культурного чи іншого призначення, засобів пересувної дрібнороздрібної торговельної мережі, станцій зарядки електромобілів, платіжних пристроїв, автоматів з продажу товарів (послуг), вендингових автоматів, поштоматів",2026-03-03,91,null,null,Внесення змін,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/NPA_1041737/,null,null,null,null
2026-27,Розпорядження міського голови,Про проведення 09 березня 2026 року пленарного засідання V сесії Київської міської ради IX скликання,2026-03-05,93,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_09_bereznya_2026_roku_plenarnogo_zasidannya_V_sesi_kivsko_misko_radi_IX_sklikannya/,null,null,null,null
2026-28,Розпорядження міського голови,"Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 06 листопада 2025 року № 194/10661 «Про реорганізацію закладу фахової передвищої освіти «Київський фаховий медичний коледж №3»",2026-03-09,95,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_organizatsiyno-pravovi_zakhodi_povyazani_z_vikonannyam_rishennya_kivsko_misko_radi_vid_06_listopada_2025_roku___19410661_pro_reorganizatsiyu_zakladu_fakhovo_peredvischo_osviti_kivskiy_fakhoviy_medichniy_koledzh_3/,null,null,null,null
2026-29,Розпорядження міського голови,Про внесення змін до розпорядження Київського міського голови від 02 липня 2024 року № 581,2026-03-09,96,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_rozporyadzhennya_kivskogo_miskogo_golovi_vid_02_lipnya_2024_roku__581/,null,null,null,null
2026-30,Розпорядження міського голови,Про внесення змін до Положення про премію Київського міського голови за особливі досягнення молоді у розбудові столиці України – міста-героя Києва,2026-03-09,97,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_polozhennya_pro_premiyu_kivskogo_miskogo_golovi_za_osoblivi_dosyagnennya_molodi_u_rozbudovi_stolitsi_ukrani__mista-geroya_kiyeva/,null,null,null,null
2026-31,Розпорядження міського голови,Про проведення 10 березня 2026 року пленарного засідання V сесії Київської міської ради IX скликання,2026-03-09,98,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_provedennya_10_bereznya_2026_roku_plenarnogo_zasidannya_V_sesi_kivsko_misko_radi_IX_sklikannya/,null,null,null,null
2026-32,Розпорядження міського голови,"Про призначення у 2026 році премії Київського міського голови одиноким батькам та одиноким матерям, які самі виховують дітей",2026-03-10,100,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_priznachennya_u_2026_rotsi_premi_kivskogo_miskogo_golovi_odinokim_batkam_ta_odinokim_materyam_yaki_sami_vikhovuyut_ditey/,null,null,null,null
2026-33,Розпорядження міського голови,Про виконання обов'язків директора комунального некомерційного підприємства виконавчого органу Київської міської ради (Київської міської державної адміністрації) «Київський центр розвитку туризму»,2026-03-10,101,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vikonannya_obovyazkiv_direktora_komunalnogo_nekomertsiynogo_pidpriyemstva_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_kivskiy_tsentr_rozvitku_turizmu_1042147/,null,null,null,null
2026-34,Розпорядження міського голови,Про скасування розпорядження Київського міського голови від 26 січня 2026 року № 27,2026-03-11,107,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_skasuvannya_rozporyadzhennya_kivskogo_miskogo_golovi_vid_26_sichnya_2026_roku__27/,null,null,null,null
2026-35,Розпорядження міського голови,Про внесення змін до структури Департаменту суспільних комунікацій виконавчого органу Київської міської ради (Київської міської державної адміністрації),2026-03-11,108,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_vnesennya_zmin_do_strukturi_departamentu_suspilnikh_komunikatsiy_vikonavchogo_organu_kivsko_misko_radi_kivsko_misko_derzhavno_administratsi_1042196/,null,null,null,null
2026-36,Розпорядження міського голови,Про звільнення Савицького В. В.,2026-03-11,110,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_zvilnennya_savitskogo_v_v/,null,null,null,null
2026-37,Розпорядження міського голови,Про погодження встановлення у місті Києві меморіальної дошки Ралко Марії Олександрівні,2026-03-12,112,null,null,Чинний,Київська міська державна адміністрація,00022527,null,https://kyivcity.gov.ua/npa/pro_pogodzhennya_vstanovlennya_u_misti_kiyevi_memorialno_doshki_ralko_mari_oleksandrivni/,null,null,null,null
