uid,type,title,acceptedDate,number,issuedDate,validFrom,status,publisherName,publisherId,text,url,registrationNumber,registrationDate,registratorName,registratorId
718-2024,Розпорядження,Про надання дозволу на вчинення правочину,2024-10-01,718,null,2024-10-01,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
719-2024,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 17.07.2024 № 534 «Про влаштування малолітньої дитини до навчально-реабілітаційного центру № 21 Оболонського району м. Києва»,2024-10-01,719,null,2024-10-01,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
720-2024,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 17.07.2024 № 535 «Про влаштування малолітньої дитини до навчально-реабілітаційного центру № 21 Оболонського району м. Києва».,2024-10-01,720,null,2024-10-01,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
721-2024,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті києві державної адміністрації від 17.07.2024 № 536 «Про влаштування малолітньої дитини до навчально-реабілітаційного центру № 21 Оболонського району м. Києва»,2024-10-01,721,null,2024-10-01,Втрата чинності,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
722-2024,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 17.07.2024 № 537 «Про влаштування малолітньої дитини до навчально-реабілітаційного центру № 21 Оболонського району м. Києва»,2024-10-01,722,null,2024-10-01,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
723-2024,Розпорядження,Про надання права підпису,2024-10-01,723,null,2024-10-01,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
724-2024,Розпорядження,Про надання дозволу на вчинення правочину,2024-10-02,724,null,2024-10-02,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
725-2024,Розпорядження,"Про надання статусу дитини, позбавленої батьківського піклування",2024-10-02,725,null,2024-10-02,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
726-2024,Розпорядження,Про затвердження протоколу про результати електронного аукціону та передачу нерухомого майна комунальної власності територіальної громади міста Києва в оренду,2024-10-02,726,2024-10-02,2024-10-02,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-726-vid-02102024-pro-zatverdzhennia-protokolu-pro-rezultaty-elektronnoho-auktsionu-ta-peredachu-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-v-or,null,null,null,null
727-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-03,727,null,2024-10-03,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
728-2024,Розпорядження,Про організацію в Дарницькому районі міста Києва соціального патрулювання у зимовий період 2024-2025 років,2024-10-03,728,2024-10-03,2024-10-03,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-728-vid-03102024-pro-orhanizatsiiu-v-darnytskomu-raioni-mista-kyieva-sotsialnoho-patruliuvannia-u-zymovyi-period-2024-2025-rokiv,null,null,null,null
729-2024,Розпорядження,Про затвердження фінансового плану комунального некомерційного підприємства «Консультативно-діагностичний центр № 1 Дарницького району м. Києва» на 2025 рік,2024-10-03,729,2024-10-03,2024-10-03,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-729-vid-03102024-pro-zatverdzhennia-finansovoho-planu-komunalnoho-nekomertsiinoho-pidpryiemstva-konsultatyvno-diahnostychnyi-tsentr-1-darnytskoho-raionu-m-kyieva-na-2025-rik,null,null,null,null
730-2024,Розпорядження,Про розгляд житлових питань внутрішньо переміщених осіб,2024-10-04,730,null,2024-10-04,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
731-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-07,731,null,2024-10-07,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
732-2024,Розпорядження,Про внесення змін до персонального складу комісії з реорганізації комунального некомерційного підприємства «Консультативно-діагностичний центр дитячий Дарницького району м. Києва» (ідентифікаційний код 26188248) шляхом приєднання до комунального некомерційного підприємства «Консультативно-діагностичний центр № 1 Дарницького району м. Києва « (ідентифікаційний код 01280970),2024-10-07,732,null,2024-10-07,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
733-2024,Розпорядження,Про затвердження фінансового плану комунального підприємства «Керуюча компанія з обслуговування житлового фонду Дарницького району м. Києва» на 2025 рік,2024-10-07,733,2024-10-07,2024-10-07,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-733-vid-07102024-pro-zatverdzhennia-finansovoho-planu-komunalnoho-pidpryiemstva-keruiucha-kompaniia-z-obsluhovuvannia-zhytlovoho-fondu-darnytskoho-raionu-m-kyieva-na-2025-rik,null,null,null,null
734-2024,Розпорядження,Про розгляд житлових питань,2024-10-09,734,null,2024-10-09,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
735-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-09,735,null,2024-10-09,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
736-2024,Розпорядження,Про внесення змін до Положення про комісію з питань техногенно-екологічної безпеки та надзвичайних ситуацій Дарницької районної в місті Києві державної адміністрації,2024-10-09,736,null,2024-10-09,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
737-2024,Розпорядження,"Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 15 липня 2024 року № 516 « Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 13 червня 2024 року № 933/8899 «Про реорганізацію комунальних некомерційних підприємств, що віднесені до сфери управління Дарницької районної в місті Києві державної адміністрації»",2024-10-10,737,null,2024-10-10,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
738-2024,Розпорядження,"Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 15 липня 2024 № 517 «Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 13 червня 2024 року № 933/8899 «Про реорганізацію комунальних некомерційних підприємств, що віднесені до сфери управління Дарницької районної в місті Києві державної адміністрації»",2024-10-10,738,null,2024-10-10,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
739-2024,Розпорядження,"Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 15 липня 2024 року № 518 «Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 13 червня 2024 року № 933/8899 «Про реорганізацію комунальних некомерційних підприємств, що віднесені до сфери управління Дарницької районної в місті Києві державної адміністрації»",2024-10-10,739,null,2024-10-10,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
740-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-10,740,null,2024-10-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
741-2024,Розпорядження,Про визначення відповідальної особи за оприлюднення інформації у формі відкритих даних,2024-10-10,741,null,2024-10-10,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
742-2024,Розпорядження,"Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 15 липня 2024 року № 519 «Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 13 червня 2024 року № 933/8899 «Про реорганізацію комунальних некомерційних підприємств, що віднесені до сфери управління Дарницької районної в місті Києві державної адміністрації»",2024-10-10,742,null,2024-10-10,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
743-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-11,743,null,2024-10-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
744-2024,Розпорядження,Про проведення окремих заходів у Дарницькому районі міста Києва,2024-10-11,744,2024-10-11,2024-10-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-744-vid-11102024-pro-provedennia-okremykh-zakhodiv-u-darnytskomu-raioni-mista-kyieva,null,null,null,null
745-2024,Розпорядження,"Про внесення змін до складу Тимчасової комісії з питань погашення заборгованості із заробітної плати, з платежів до бюджету та Пенсійного фонду України",2024-10-11,745,2024-10-11,2024-10-11,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-745-vid-11102024-pro-vnesennia-zmin-do-skladu-tymchasovoi-komisii-z-pytan-pohashennia-zaborhovanosti-iz-zarobitnoi-platy-z-platezhiv-do-biudzhetu-ta-pensiinoho-fondu-ukrainy,null,null,null,null
746-2024,Розпорядження,Про затвердження Положення про управління соціальної та ветеранської політики Дарницької районної в місті Києві державної адміністрації,2024-10-11,746,2024-10-11,2024-10-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-746-vid-11102024-pro-zatverdzhennia-polozhennia-pro-upravlinnia-sotsialnoi-ta-veteranskoi-polityky-darnytskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii,null,null,null,null
747-2024,Розпорядження,Про затвердження структури управління соціальної та ветеранської політики Дарницької районної в місті Києві державної адміністрації,2024-10-11,747,2024-10-11,2024-10-11,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-747-vid-11102024-pro-zatverdzhennia-struktury-upravlinnia-sotsialnoi-ta-veteranskoi-polityky-darnytskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii,null,null,null,null
748-2024,Розпорядження,Про надання дозволу на вчинення правочину,2024-10-15,748,null,2024-10-15,Втрата чинності,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
749-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-15,749,null,2024-10-15,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
750-2024,Розпорядження,"Про внесення змін до Тимчасового розподілу обов'язків між головою, першим заступником голови, заступниками голови, керівником апарату та заступником керівника апарату Дарницької районної в місті Києві державної адміністрації",2024-10-15,750,null,2024-10-15,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
751-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-16,751,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
752-2024,Розпорядження,Про проведення інвентаризації активів та зобов'язань Дарницької районної в місті Києві державної адміністрації у 2024 році,2024-10-16,752,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
753-2024,Розпорядження,"Про затвердження списку одержувачів одноразової адресної матеріальної допомоги, які опинилися в складних життєвих обставинах в результаті пошкодження чи руйнування житлового будинку (квартири) внаслідок надзвичайної ситуації воєнного характеру, спричиненої збройною агресією Російської Федерації проти України, у Дарницькому районі міста Києва",2024-10-16,753,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
754-2024,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2024-10-16,754,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
755-2024,Розпорядження,Про відмову у виплаті грошової компенсації за належне для отримання жиле приміщення,2024-10-16,755,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
756-2024,Розпорядження,Про повернення грошової компенсації за належне для отримання жиле приміщення,2024-10-16,756,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
757-2024,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 13.09.2024 № 660 «Про надання дозволу на вчинення правочину»,2024-10-16,757,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
758-2024,Розпорядження,"Про надання статусу дитини, позбавленої батьківського піклування, та встановлення піклування над дитиною",2024-10-16,758,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
759-2024,Розпорядження,"Про втрату статусу дитини, позбавленої батьківського піклування, припинення піклування над дитиною та передачу дитини матері на виховання",2024-10-16,759,null,2024-10-16,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
760-2024,Розпорядження,Про внесення змін до персонального складу робочої групи з питань здійснення збору та узагальнення інформації щодо проведення багатоповерхової забудови приватного сектору мікрорайону Бортничі у Дарницькому районі м. Києва,2024-10-17,760,2024-10-17,2024-10-17,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-760-vid-17102024-pro-vnesennia-zmin-do-personalnoho-skladu-robochoi-hrupy-z-pytan-zdiisnennia-zboru-ta-uzahalnennia-informatsii-shchodo-provedennia-bahatopoverkhovoi-zabudovy,null,null,null,null
761-2024,Розпорядження,Про надання дозволу на вчинення правочину,2024-10-17,761,null,2024-10-17,Часткова втрата чинності,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
762-2024,Розпорядження,Про державну реєстрацію народження дитини,2024-10-17,762,null,2024-10-17,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
763-2024,Розпорядження,Про встановлення опіки над дитиною,2024-10-17,763,null,2024-10-17,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
764-2024,Розпорядження,Про затвердження протоколів про результати електронних аукціонів та передачу нерухомого майна комунальної власності територіальної громади міста Києва в оренду,2024-10-17,764,2024-10-17,2024-10-17,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-764-vid-17102024-pro-zatverdzhennia-protokoliv-pro-rezultaty-elektronnykh-auktsioniv-ta-peredachu-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-v-,null,null,null,null
765-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-18,765,null,2024-10-18,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
766-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-21,766,null,2024-10-21,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
767-2024,Розпорядження,Про погодження встановлення меморіальних дощок,2024-10-21,767,null,2024-10-21,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
768-2024,Розпорядження,Про внесення змін до персонального складу комісії з реорганізації комунального некомерційного підприємства «Центр первинної медико-санітарної допомоги № 1 Дарницького району м. Києва» (ідентифікаційний код 03568132) шляхом приєднання до комунального некомерційного підприємства «Центр первинної медико-санітарної допомоги № 3 Дарницького району м. Києва» (ідентифікаційний код 30300749),2024-10-22,768,null,2024-10-22,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
769-2024,Розпорядження,Про внесення змін до персонального складу комісії з реорганізації комунального некомерційного підприємства «Консультативно-діагностичний центр № 2 Дарницького району м. Києва» (ідентифікаційний код 26064374) шляхом приєднання до комунального некомерційного підприємства «Консультативно-діагностичний центр № 1 Дарницького району м. Києва (ідентифікаційний код 01280970),2024-10-22,769,null,2024-10-22,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
770-2024,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 12 лютого 2024 року № 91,2024-10-22,770,2024-10-22,2024-10-22,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-770-vid-22102024-pro-vnesennia-zmin-do-rozporiadzhennia-darnytskoi-raionnoi-v-misti-kyievi-derzhavnoi-administratsii-vid-12-liutoho-2024-roku-91,null,null,null,null
771-2024,Розпорядження,Про внесення змін до персонального складу комісії з реорганізації комунального некомерційного підприємства «Центр первинної медико-санітарної допомоги Дарницького району м. Києва» (ідентифікаційний код 31413640) шляхом приєднання до комунального некомерційного підприємства «Центр первинної медико-санітарної допомоги № 2» Дарницького району м.Києва (ідентифікаційний код 38266365),2024-10-22,771,null,2024-10-22,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
772-2024,Розпорядження,Про надання дозволу на вчинення правочину,2024-10-22,772,null,2024-10-22,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
773-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-23,773,null,2024-10-23,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
774-2024,Розпорядження,Про внесення змін до паспортів бюджетних програм на 2024 рік,2024-10-23,774,null,2024-10-23,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
775-2024,Розпорядження,Про внесення змін до додатка до розпорядження Дарницької районної в місті Києві державної адміністрації від 09.10.2023 № 629 «Про присвоєння індексів»,2024-10-23,775,null,2024-10-23,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
776-2024,Розпорядження,Про внесення змін до Положення про апарат Дарницької районної в місті Києві державної адміністрації,2024-10-23,776,null,2024-10-23,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
777-2024,Розпорядження,Про надання дозволу на вчинення правочину,2024-10-23,777,null,2024-10-23,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
778-2024,Розпорядження,Про внесення змін до розподілу видатків на 2024 рік,2024-10-23,778,null,2024-10-23,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
779-2024,Розпорядження,Про питання квартирного обліку,2024-10-24,779,null,2024-10-24,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
780-2024,Розпорядження,"Про надання статусу дитини, яка постраждала внаслідок воєнних дій та збройних конфліктів",2024-10-24,780,null,2024-10-24,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
781-2024,Розпорядження,Про затвердження протоколів про результати електронних аукціонів та передачу нерухомого майна комунальної власності територіальної громади міста Києва в оренду,2024-10-24,781,null,2024-10-24,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
782-2024,Розпорядження,Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 29.08.2024 № 632 »Про надання дозволу на вчинення правочину»,2024-10-24,782,null,2024-10-24,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
783-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-25,783,null,2024-10-25,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
784-2024,Розпорядження,"Про організаційно-правові заходи, пов'язані з виконанням розпорядження Дарницької районної в місті Києві державної адміністрації від 11 вересня 2024 року № 88-к «Про внесення змін до структури та чисельності Дарницької районної в місті Києві державної адміністрації»",2024-10-28,784,null,2024-10-28,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
785-2024,Розпорядження,Про затвердження Положення та структури управління будівництва та житлово -комунального господарства Дарницької районної в місті Києві державної адміністрації,2024-10-28,785,2024-10-28,2024-10-28,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-785-vid-28102024-pro-zatverdzhennia-polozhennia-ta-struktury-upravlinnia-budivnytstva-ta-zhytlovo-komunalnoho-hospodarstva-darnytskoi-raionnoi-v-misti-kyievi-derzhavnoi-admin,null,null,null,null
786-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-29,786,null,2024-10-29,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
787-2024,Розпорядження,Про затвердження положення про відділ з питань благоустрою та екології апарату Дарницької районної в місті Києві державної адміністрації.,2024-10-30,787,null,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
788-2024,Розпорядження,"Про облік громадян, які потребують житла для тимчасового проживання",2024-10-30,788,null,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
789-2024,Розпорядження,Про безоплатне прийняття до комунальної власності територіальної громади міста Києва та сфери управління Дарницької районної в місті Києві державної адміністрації квартири від Головного управління Національної поліції у м. Києві,2024-10-30,789,null,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
790-2024,Розпорядження,"Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 15 липня 2024 року № 516 «Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 13 червня 2024 року № 933/8899 «Про реорганізацію комунальних некомерційних підприємств, що віднесені до сфери управління Дарницької районної в місті Києві державної адміністрації»",2024-10-30,790,null,2024-10-30,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
791-2024,Розпорядження,"Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 15 липня 2024 року № 517 «Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 13 червня 2024 року № 933/8899 «Про реорганізацію комунальних некомерційних підприємств, що віднесені до сфери управління Дарницької районної в місті Києві державної адміністрації»",2024-10-30,791,null,2024-10-30,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
792-2024,Розпорядження,"Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 15 липня 2024 року № 518 «Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 13 червня 2024 року № 933/8899 «Про реорганізацію комунальних некомерційних підприємств, що віднесені до сфери управління Дарницької районної в місті Києві державної адміністрації.«",2024-10-30,792,null,2024-10-30,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
793-2024,Розпорядження,"Про внесення змін до розпорядження Дарницької районної в місті Києві державної адміністрації від 15 липня 2024 року № 519 «Про організаційно-правові заходи, пов'язані з виконанням рішення Київської міської ради від 13 червня 2024 року № 933/8899 «Про реорганізацію комунальних некомерційних підприємств, що віднесені до сфери управління Дарницької районної в місті Києві державної адміністрації»",2024-10-30,793,null,2024-10-30,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
794-2024,Розпорядження,Про затвердження протоколу про результати електронного аукціону та передачу нерухомого майна комунальної власності територіальної громади міста Києва в оренду,2024-10-30,794,2024-10-30,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-794-vid-30102024-pro-zatverdzhennia-protokolu-pro-rezultaty-elektronnoho-auktsionu-ta-peredachu-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-v-or,null,null,null,null
795-2024,Розпорядження,Про затвердження протоколу про результати електронного аукціону та передачу нерухомого майна комунальної власності територіальної громади міста Києва в оренду,2024-10-30,795,2024-10-30,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-795-vid-30102024-pro-zatverdzhennia-protokolu-pro-rezultaty-elektronnoho-auktsionu-ta-peredachu-nerukhomoho-maina-komunalnoi-vlasnosti-terytorialnoi-hromady-mista-kyieva-v-or,null,null,null,null
796-2024,Розпорядження,Про затвердження структури Територіального центру соціального обслуговування (надання соціальних послуг) Дарницького району міста Києва.,2024-10-30,796,2024-10-30,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-796-vid-30102024-pro-zatverdzhennia-struktury-terytorialnoho-tsentru-sotsialnoho-obsluhovuvannia-nadannia-sotsialnykh-posluh-darnytskoho-raionu-mista-kyieva,null,null,null,null
797-2024,Розпорядження,Про внесення змін до Положення про відділ муніципальної безпеки апарату Дарницької районної в місті Києві державної адміністрації,2024-10-30,797,null,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
798-2024,Розпорядження,Про безоплатне прийняття до комунальної власності територіальної громади міста Києва та сфери управління Дарницької районної в місті Києві державної адміністрації квартир від Департаменту кіберполіції Національної поліції України,2024-10-30,798,null,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
799-2024,Розпорядження,Про розгляд житлових питань,2024-10-30,799,null,2024-10-30,Чинний,Дарницька районна в місті Києві державна адміністрація,37388222,null,null,null,null,null,null
800-2024,Розпорядження,"Про внесення змін до складу Ради директорів підприємств, установ та організацій Дарницького району міста Києва",2024-10-30,800,2024-10-30,2024-10-30,Внесення змін,Дарницька районна в місті Києві державна адміністрація,37388222,null,https://darn.kyivcity.gov.ua/acts/rozporiadzhennia-800-vid-30102024-pro-vnesennia-zmin-do-skladu-rady-dyrektoriv-pidpryiemstv-ustanov-ta-orhanizatsii-darnytskoho-raionu-mista-kyieva,null,null,null,null
